0 3 0 3 0 0 0 0 6 0 0 6 2 0 2 0 0 2 2 0 0.13
46 34 33 0 31 25 10 45 11 41 0 0 37 132 45 5 131 0 74 0 0.72
4 4 0 3 14 10 3 9 7 2 7 1 1 7 2 0 5 11 0 10 0.47
46 31 15 13 24 0 0 19 28 0 119 0 29 0 0 0 46 0 37 12 0.6
0 0 0 3 1 0 0 0 2 0 0 0 1 0 0 0 0 3 0 0 0.05
26 6 39 20 0 0 18 113 19 0 34 0 0 51 0 31 38 13 58 54 0.68
3 0 0 0 0 0 2 0 0 1 6 0 3 4 0 0 0 0 0 0 0.09
0 33 32 0 41 32 36 0 3 34 48 40 0 0 0 0 46 35 0 0 0.51
10 0 3 2 0 4 0 18 8 2 12 22 1 2 3 0 0 14 9 6 0.45
0 1 8 0 0 19 0 0 0 0 0 0 2 10 5 13 12 2 1 3 0.3
0 2 12 0 30 46 0 0 0 0 0 34 108 36 41 19 37 0 34 34 0.56
23 7 10 0 2 1 12 0 7 3 7 0 0 0 1 0 9 12 11 1 0.43
0 46 0 18 0 123 50 11 15 0 38 0 0 21 0 7 46 0 100 32 0.58
3 4 3 2 12 13 2 5 0 5 1 5 0 14 8 0 0 6 4 6 0.42
110 48 0 58 49 0 34 0 0 22 4 12 0 0 38 0 22 40 40 3 0.58
0 0 0 0 45 31 19 0 152 0 0 90 54 0 21 45 34 0 0 34 0.5
0 0 45 0 0 0 16 11 0 11 0 11 49 0 41 39 23 34 0 0 0.5
17 2 2 5 3 11 0 8 3 2 4 0 1 5 0 5 0 6 1 0 0.33
0 0 14 1 0 17 3 10 0 18 0 3 0 8 16 3 0 19 5 9 0.46
37 0 80 51 0 45 41 1 41 0 37 93 0 0 53 82 0 0 87 23 0.6
1 1 5 0 0 3 11 12 5 0 0 3 0 0 0 2 0 0 7 0 0.23
3 0 0 0 12 24 0 0 9 8 24 0 19 2 3 3 2 0 9 2 0.4
9 2 0 0 0 2 10 0 1 10 0 0 0 6 0 6 0 0 0 0 0.22
27 34 31 0 0 23 0 0 11 0 0 33 40 0 4 0 0 54 53 34 0.52
3 10 10 0 0 2 1 17 2 0 3 3 8 0 3 9 2 2 3 8 0.39
2 3 3 4 9 2 14 2 4 3 1 8 3 0 2 0 5 3 16 10 0.41
0 8 6 0 1 0 0 0 3 2 0 0 0 3 0 0 1 10 1 3 0.19
1 3 2 0 0 0 0 0 0 0 2 1 1 0 0 0 2 0 0 2 0.07
32 57 51 6 12 24 82 36 38 67 0 10 24 49 54 0 40 0 0 34 0.78
4 36 50 0 23 88 0 17 21 0 2 0 0 35 12 50 12 20 8 29 0.67
0 29 0 0 0 26 25 0 0 38 0 115 0 44 7 38 143 17 24 23 0.58
32 0 12 43 13 0 8 0 0 0 0 0 13 32 0 11 11 31 0 7 0.52
0 0 7 2 0 0 1 18 0 1 1 0 0 0 0 0 0 2 0 13 0.17
0 7 11 0 5 6 11 10 0 0 18 0 4 0 0 0 7 3 4 12 0.43
8 13 2 0 0 3 9 8 10 3 18 7 0 0 0 9 2 11 19 7 0.54
0 0 0 14 18 0 0 19 1 0 0 0 9 0 8 7 12 0 8 3 0.38
4 1 4 0 0 2 0 0 3 0 0 0 0 0 2 5 1 0 2 0 0.12
0 0 0 0 0 0 1 2 0 3 2 3 1 1 5 8 13 13 3 1 0.25
4 1 4 0 0 0 3 2 4 0 0 0 0 3 2 3 2 5 0 0 0.16
0 0 8 37 150 0 107 3 40 0 44 40 0 32 37 30 30 93 26 7 0.69
7 6 0 13 2 0 0 1 8 0 2 5 0 5 1 14 1 6 3 9 0.38
6 5 4 11 8 3 1 1 3 0 11 3 4 0 2 1 3 9 19 0 0.41
14 14 0 1 0 8 9 1 2 0 0 0 1 0 10 6 14 11 1 0 0.39
0 0 7 0 30 6 8 0 21 0 7 0 26 0 93 0 10 10 14 0 0.49
0 0 4 3 0 0 0 3 0 2 4 4 0 0 5 3 0 0 0 0 0.14
0 3 11 0 19 1 16 1 4 2 22 4 0 20 5 0 9 1 0 16 0.45
0 0 37 47 36 8 34 34 0 36 0 0 40 0 40 126 0 40 40 31 0.64
37 20 0 1 37 0 0 20 0 37 128 0 0 0 0 7 13 30 41 1 0.49
2 0 6 3 0 0 0 1 4 0 0 0 0 1 0 0 0 0 0 0 0.08
0 51 22 32 0 0 41 33 0 0 0 8 0 0 39 29 51 42 19 1 0.54
7 8 1 0 7 3 0 1 3 3 12 6 10 3 1 14 2 10 7 0 0.45
2 14 0 6 24 0 8 9 1 0 5 0 10 4 0 2 1 0 2 0 0.35
0 0 5 1 0 15 0 9 0 0 2 2 0 0 3 3 2 16 14 0 0.28
0 8 0 0 0 20 41 0 8 31 13 2 48 96 8 0 0 0 0 31 0.48
0 0 0 6 3 0 0 0 5 0 3 2 0 0 0 0 0 5 0 1 0.12
0 0 41 41 37 0 51 39 15 0 22 18 30 48 28 25 0 0 39 0 0.65
0 4 8 7 0 6 15 3 1 8 0 1 14 7 2 10 18 14 7 2 0.52
0 1 0 10 8 0 0 2 0 5 0 9 0 0 4 10 0 9 16 4 0.36
38 52 0 12 0 0 41 37 37 65 0 11 12 0 6 43 26 0 40 22 0.68
5 3 8 3 0 0 0 0 0 1 0 7 5 3 6 0 0 15 10 9 0.35
4 9 3 0 0 0 2 17 1 0 1 0 0 13 3 0 0 13 7 10 0.35
0 3 0 0 0 0 0 0 0 0 4 6 1 1 0 0 3 0 0 0 0.09
7 4 0 23 16 22 2 2 0 0 0 0 1 1 0 12 2 1 2 0 0.3
1 1 0 1 4 3 4 2 1 4 0 5 0 3 0 3 0 0 4 4 0.19
1 8 19 11 0 0 0 4 0 0 8 14 7 0 10 0 7 0 1 0 0.38
0 1 0 0 1 2 10 10 5 0 8 4 0 7 6 0 3 3 4 7 0.35
13 0 6 5 0 19 0 3 2 0 3 0 0 0 3 4 1 6 0 16 0.31
1 1 2 0 2 0 4 0 1 5 4 3 0 0 0 4 4 3 0 0 0.16
2 7 18 9 1 0 0 3 6 0 3 0 0 0 3 0 0 0 18 0 0.27
0 5 0 0 0 0 3 0 0 0 4 0 1 12 3 0 1 0 0 2 0.14
10 3 18 1 0 0 5 0 0 3 9 10 2 5 11 7 1 18 0 1 0.43
3 0 1 11 1 0 19 0 0 0 0 0 2 2 0 12 1 8 1 3 0.25
0 25 0 28 2 122 32 0 0 9 36 0 0 145 79 0 0 2 41 0 0.46
15 10 10 5 0 1 0 2 3 0 2 0 0 0 0 0 0 5 4 3 0.27
4 4 0 0 8 1 2 5 9 3 11 10 0 13 3 0 10 0 23 11 0.49
0 0 0 4 4 0 1 0 0 0 2 1 3 2 1 0 0 0 3 4 0.12
2 0 0 2 2 2 0 0 0 2 2 0 3 3 2 0 0 3 2 0 0.12
14 0 8 1 1 0 9 12 6 11 1 10 2 0 0 10 8 0 8 5 0.49
15 0 12 3 3 0 5 0 9 0 0 1 0 2 1 3 1 3 10 0 0.3
7 6 0 0 31 33 13 19 0 0 10 0 45 0 32 0 21 0 38 9 0.56
2 2 0 9 0 5 0 0 0 1 0 9 8 10 0 16 0 17 4 0 0.35
3 5 13 0 7 21 0 22 8 0 17 0 0 0 4 5 2 5 0 1 0.4
38 0 0 47 46 15 0 0 0 31 0 0 0 0 35 30 52 32 0 9 0.49
8 11 0 11 0 1 5 8 4 1 0 6 5 0 5 0 0 3 0 0 0.33
3 2 0 12 5 3 1 1 1 0 4 2 4 11 1 3 2 4 0 0 0.28
3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 3 0.05
6 0 0 7 0 8 8 7 7 0 11 4 2 0 2 0 0 0 0 0 0.3
1 8 1 2 12 0 6 7 0 0 0 2 0 0 0 6 14 14 1 0 0.32
1 1 0 1 0 0 1 0 0 0 0 1 2 0 6 0 0 0 1 1 0.07
39 0 32 31 27 55 45 42 32 10 33 124 0 0 0 0 38 40 0 0 0.65
4 0 0 0 0 0 6 14 16 13 14 3 0 0 16 3 0 19 0 6 0.4
2 0 3 1 0 0 0 0 1 9 5 4 6 9 2 1 0 5 16 0 0.29
2 9 3 3 0 3 10 2 14 4 3 0 6 3 0 21 12 2 0 6 0.43
2 0 3 3 0 0 0 2 2 0 3 2 0 3 0 2 0 0 0 0 0.11
22 0 13 34 0 18 40 8 0 0 24 0 45 42 54 0 56 48 24 26 0.69
2 1 2 0 0 0 0 0 2 0 0 0 0 1 0 1 3 3 0 0 0.07
0 0 0 4 3 6 0 3 1 0 0 2 0 0 0 0 4 0 0 0 0.11
0 0 0 3 4 2 4 0 2 2 0 0 0 0 0 0 3 0 0 2 0.1
40 34 45 51 52 0 0 44 29 0 0 31 50 40 45 0 25 0 0 0 0.6
0 1 8 2 0 2 2 3 24 5 16 0 4 4 3 9 3 2 12 0 0.39
0 0 25 0 0 0 3 35 38 26 0 31 0 0 19 0 0 47 40 29 0.46
0 8 7 1 0 2 7 2 1 8 14 9 3 4 5 2 3 3 0 5 0.4
0 51 38 32 0 72 8 0 34 0 0 53 21 36 43 0 36 5 0 53 0.61
0 0 4 52 39 40 23 0 0 35 59 0 0 0 7 38 27 0 14 0 0.5
38 14 0 0 0 9 36 28 48 1 0 0 0 0 36 0 0 0 0 0 0.35
1 8 6 0 4 5 0 10 6 3 4 9 0 3 5 0 13 4 14 2 0.45
0 1 0 0 0 2 1 0 1 3 0 0 1 0 6 0 0 2 0 0 0.08
12 5 8 0 0 0 0 0 10 3 11 0 0 0 0 0 2 0 0 0 0.24
0 0 2 0 0 0 12 0 1 10 17 11 12 0 2 0 15 0 0 0 0.32
8 0 14 0 2 0 0 5 3 0 0 2 0 0 7 0 0 0 14 3 0.25
41 0 10 0 0 15 0 18 49 0 0 32 24 52 0 41 37 31 37 0 0.6
16 13 0 5 0 14 12 0 4 0 4 0 8 3 1 9 7 9 0 3 0.46
0 0 0 9 0 7 5 0 2 7 4 2 5 0 12 0 14 0 0 0 0.3
0 3 11 2 2 0 0 13 2 0 1 0 0 7 5 0 0 2 0 4 0.24
0 11 2 0 11 3 17 5 1 8 2 3 0 0 6 0 8 3 6 3 0.39
1 4 3 3 13 3 6 2 13 0 22 3 0 10 2 8 6 13 7 0 0.48
0 2 0 0 5 4 6 0 0 4 0 0 2 0 0 0 1 0 0 2 0.13
10 2 0 4 0 8 10 13 9 1 4 0 4 2 0 2 1 9 6 0 0.41
0 2 8 13 4 0 3 1 0 0 22 2 8 0 2 0 4 3 16 1 0.34
3 3 3 0 0 0 0 4 0 5 4 0 0 0 3 5 0 1 0 0 0.15
0 11 0 32 31 36 3 145 0 0 47 0 0 0 0 41 42 38 40 0 0.51
12 11 10 3 6 0 0 9 1 0 0 18 0 2 12 2 0 0 3 3 0.39
3 9 0 5 0 1 0 0 2 1 0 0 0 1 0 7 1 11 0 0 0.2
5 3 0 0 0 7 14 0 19 0 2 12 2 9 0 8 10 0 0 9 0.42
7 6 0 18 3 12 0 0 0 11 0 2 0 0 1 5 10 2 0 10 0.38
0 2 2 0 0 4 0 0 3 1 0 0 0 0 6 4 0 3 3 0 0.14
0 1 5 0 0 0 9 2 1 0 0 2 0 13 0 0 0 2 0 8 0.2
4 0 0 0 0 0 0 0 0 1 3 3 2 0 4 0 0 4 3 1 0.12
4 2 0 0 6 1 0 0 0 0 0 4 1 0 3 0 3 0 0 0 0.12
10 10 2 0 6 5 8 5 5 3 6 10 4 14 2 2 4 6 0 3 0.5
3 7 6 13 6 4 3 0 0 0 0 6 0 0 3 0 3 1 24 22 0.35
9 10 0 14 11 0 2 1 0 6 5 0 0 5 8 2 1 2 6 5 0.4
2 12 9 5 1 0 0 5 14 0 0 0 0 9 1 2 0 0 17 3 0.33
0 0 0 8 0 0 9 0 3 1 3 13 0 0 3 0 0 10 0 1 0.23
0 16 0 3 0 8 0 3 8 0 10 0 0 2 0 2 5 9 3 0 0.31
0 0 8 12 0 0 0 10 8 3 8 0 0 2 10 14 0 0 4 0 0.36
15 13 47 39 0 32 129 35 0 0 0 21 14 0 0 0 2 23 26 9 0.6
0 0 10 1 0 1 11 0 10 1 4 3 0 5 4 0 9 5 1 8 0.36
0 2 17 16 14 0 8 0 20 0 58 0 42 0 0 48 0 39 0 32 0.5
2 0 2 0 0 0 2 0 1 1 2 0 1 4 0 0 0 1 0 0 0.08
6 2 0 0 0 0 0 0 0 0 6 4 0 1 0 0 0 0 1 0 0.1
0 2 2 1 1 2 0 8 0 3 3 0 13 2 7 5 3 13 0 0 0.29
1 5 5 0 1 13 0 2 7 3 1 2 0 2 6 18 10 10 0 2 0.38
37 0 0 5 0 0 38 148 0 38 8 0 20 0 36 0 0 0 0 37 0.41
0 0 11 4 0 8 0 0 3 10 4 0 2 5 8 9 0 5 0 12 0.39
4 7 9 1 8 5 5 3 1 10 1 0 14 2 0 2 3 23 7 10 0.48
45 40 46 35 0 0 32 21 0 0 0 4 0 42 0 38 29 46 0 0 0.52
0 0 0 3 0 0 0 0 4 0 0 2 1 4 3 0 4 0 0 0 0.1
32 0 0 35 0 32 0 16 117 0 0 0 17 0 1 0 0 73 14 31 0.45
0 3 2 4 4 3 0 4 10 8 5 0 0 0 16 10 4 15 2 10 0.44
0 3 0 0 1 1 2 0 2 0 3 0 0 0 0 2 3 1 3 0 0.1
17 3 0 4 4 6 0 13 7 0 3 0 0 3 2 10 0 10 15 3 0.42
20 0 0 28 0 31 48 36 0 47 0 0 0 19 0 0 20 13 0 0 0.45
0 11 0 42 8 0 41 0 25 116 0 0 33 11 36 17 0 52 17 1 0.59
2 14 0 11 3 0 3 7 0 0 0 3 10 0 0 0 7 2 0 0 0.28
0 1 1 6 1 3 5 8 3 2 20 1 1 10 3 0 9 3 0 0 0.33
0 11 0 13 0 0 0 0 0 1 0 0 0 0 0 3 0 0 4 9 0.18
1 3 8 1 5 3 13 4 0 0 0 2 4 0 8 1 3 0 0 10 0.31
0 0 0 28 0 28 41 44 0 35 0 0 0 30 0 0 8 6 0 47 0.41
4 8 1 17 1 4 0 0 4 4 10 0 4 3 0 1 4 4 0 1 0.31
1 0 0 2 6 0 3 1 2 6 3 0 6 0 0 4 0 0 0 0 0.17
0 30 13 4 11 48 0 16 12 9 35 47 3 24 22 0 20 0 0 0 0.63
0 3 3 0 3 4 0 2 0 2 2 0 4 0 0 1 0 0 0 0 0.12
2 2 0 0 0 3 0 0 0 6 0 0 3 0 0 1 3 1 4 0 0.12
0 50 108 51 0 0 83 0 32 50 0 44 15 81 0 46 19 16 41 0 0.65
0 45 0 22 0 0 37 16 8 41 36 46 1 4 12 19 40 1 0 0 0.56
3 2 13 0 20 0 0 0 4 0 6 8 5 3 3 10 4 0 2 0 0.35
48 50 36 1 34 24 23 39 0 13 45 0 34 24 22 13 72 31 0 0 0.75
3 0 0 0 6 0 0 0 0 0 0 0 0 0 3 0 1 1 0 0 0.07
5 11 7 14 11 4 0 9 18 2 2 0 1 13 5 0 11 5 1 7 0.54
34 0 23 34 7 0 0 94 13 35 0 0 0 0 34 0 0 19 5 0 0.45
41 0 0 76 0 38 16 13 82 24 0 9 9 0 21 60 30 50 0 23 0.69
3 0 0 3 3 3 0 5 0 0 0 0 3 0 1 6 0 5 0 0 0.16
47 48 6 40 0 0 9 150 0 44 39 47 0 34 40 0 0 40 41 40 0.67
122 56 0 49 0 22 0 34 0 50 0 28 0 40 0 38 0 0 34 0 0.5
19 0 6 14 0 2 4 1 0 5 6 3 0 2 0 0 2 0 24 1 0.31
2 14 0 2 2 0 0 0 0 3 3 1 1 7 0 5 0 0 10 0 0.22
15 3 0 0 0 1 3 0 6 0 0 0 0 3 3 11 2 1 8 0 0.24
3 0 6 5 3 0 3 2 0 0 6 7 3 2 7 0 6 0 9 5 0.33
0 0 0 5 3 0 4 16 5 4 6 4 8 0 7 0 3 12 5 1 0.37
0 0 0 3 1 0 6 0 2 0 0 0 1 1 3 1 0 3 0 0 0.1
0 5 0 0 0 1 2 2 0 2 0 1 3 5 3 2 0 0 0 0 0.13
0 0 0 0 0 3 3 0 2 4 0 3 0 0 0 2 0 0 3 0 0.1
0 29 39 18 17 0 35 61 11 0 0 87 0 0 25 0 42 0 0 3 0.51
28 15 0 0 0 45 12 0 0 26 6 0 6 23 0 0 0 50 8 35 0.5
0 0 32 18 41 31 0 55 0 3 0 49 31 0 35 0 6 0 0 0 0.44
2 5 18 3 6 0 1 0 0 8 3 16 4 8 3 1 0 0 1 0 0.32
0 0 0 0 98 49 0 0 45 29 66 0 1 27 24 0 44 0 32 29 0.5
0 0 2 3 0 0 0 4 1 0 3 0 0 0 0 2 0 0 1 0 0.08
0 32 0 0 20 0 34 0 0 0 0 18 51 37 0 40 0 5 0 0 0.37
0 3 6 10 3 5 0 12 2 3 14 4 9 0 8 0 10 6 9 6 0.52
4 0 0 17 6 14 5 7 7 0 12 9 4 12 1 0 0 2 0 0 0.42
1 3 1 0 0 0 10 1 13 18 6 0 3 1 0 6 0 0 5 17 0.33
3 0 0 0 2 0 0 0 0 0 0 0 1 1 6 0 4 3 0 2 0.1
0 23 0 0 30 21 18 0 26 21 0 39 26 3 9 0 21 0 0 38 0.56
3 0 0 0 5 10 10 10 5 15 13 2 0 0 8 8 3 2 3 3 0.46
2 1 0 2 6 2 0 0 3 13 9 2 3 0 13 2 2 0 0 3 0.28
2 1 0 0 4 17 0 2 7 8 14 0 6 11 0 9 0 10 0 9 0.44
24 0 0 3 2 2 7 8 2 5 3 0 4 0 0 19 1 2 7 3 0.34
0 2 5 3 1 0 0 8 1 10 6 2 0 5 0 8 0 0 5 2 0.29
0 2 1 4 1 0 3 12 5 2 2 9 0 11 0 7 0 0 8 9 0.36
2 1 6 4 1 0 0 0 0 2 0 0 1 0 0 1 0 3 0 0 0.1
0 1 0 0 2 3 8 8 9 2 0 9 0 0 14 4 4 5 2 8 0.37
0 2 4 7 4 2 0 1 8 18 0 3 19 3 4 1 6 4 13 10 0.44
0 0 2 0 0 5 0 0 2 0 1 0 0 0 0 0 1 4 0 5 0.1
1 8 4 0 0 5 0 3 3 4 5 1 18 0 10 13 4 7 3 0 0.39
46 0 0 0 0 32 34 86 31 0 38 15 0 22 24 0 19 0 23 34 0.6
1 0 2 16 0 6 2 4 0 1 1 0 9 3 3 0 0 2 0 1 0.22
20 0 11 7 0 13 1 0 0 10 3 4 3 3 3 0 0 0 9 5 0.39
4 4 6 15 18 9 10 9 6 3 6 3 5 0 8 7 8 8 0 6 0.61
0 5 5 0 3 0 0 14 0 19 11 17 4 3 0 0 0 0 7 0 0.33
0 5 1 0 3 0 4 5 0 0 0 3 3 0 0 0 0 0 0 0 0.11
0 1 0 0 12 1 0 0 0 2 3 5 12 0 1 9 7 21 0 0 0.29
0 6 0 4 3 21 0 0 2 1 10 8 5 2 1 1 17 5 0 6 0.37
0 1 0 7 0 0 2 0 16 0 7 0 14 5 1 15 0 0 9 9 0.35
13 1 8 3 0 1 21 0 0 2 10 1 4 4 6 1 0 6 22 6 0.41
0 0 1 5 0 0 1 1 3 0 0 0 0 3 6 4 0 0 2 0 0.13
2 6 0 0 2 0 5 0 0 0 0 0 0 4 0 6 2 0 2 3 0.16
99 0 0 0 14 29 0 44 11 0 0 37 0 18 0 149 39 0 0 14 0.5
0 0 0 8 7 5 1 4 0 1 16 0 0 0 0 0 13 0 0 0 0.22
0 5 40 43 28 0 0 0 48 1 3 0 0 8 0 33 48 41 102 47 0.53
0 0 14 8 0 12 10 5 17 0 17 1 3 5 13 0 0 3 5 16 0.5
0 0 0 2 10 4 3 0 10 0 2 22 2 21 3 0 10 2 10 4 0.41
0 0 3 0 0 0 3 0 1 3 2 0 3 4 0 2 2 0 0 0 0.11
16 0 0 9 6 0 0 8 2 0 2 3 1 0 8 12 1 5 5 0 0.34
0 43 0 0 0 34 0 17 14 0 0 0 0 2 0 0 47 1 0 0 0.26
0 10 13 1 9 2 3 10 6 18 0 3 4 0 0 5 14 7 3 0 0.46
1 3 1 19 10 9 5 0 1 0 7 0 2 0 3 4 5 11 4 3 0.39
0 35 0 33 48 30 36 52 60 32 38 0 42 11 18 0 0 57 1 0 0.65
0 75 0 0 27 0 17 0 0 51 0 10 57 28 0 0 51 56 0 0 0.45
34 0 0 0 17 31 0 10 3 0 0 34 0 0 38 0 43 41 0 0 0.41
8 4 7 1 9 24 5 3 0 0 1 5 0 1 2 7 22 0 0 0 0.36
3 0 0 0 0 0 0 1 5 2 0 0 0 0 0 4 0 3 0 0 0.09
1 0 14 19 8 18 1 4 3 15 7 6 6 0 2 4 0 0 1 0 0.41
0 20 50 0 0 0 0 0 0 0 50 10 0 0 32 21 48 39 42 44 0.5
0 1 3 2 4 0 0 1 0 0 0 0 0 0 0 0 3 0 5 3 0.11
95 0 92 44 50 37 25 50 10 0 0 39 44 0 0 0 0 28 0 0 0.55
0 0 41 17 59 2 0 28 33 31 0 10 14 0 31 58 149 2 25 0 0.61
0 0 0 4 0 3 4 1 1 0 2 2 0 0 0 0 0 0 0 0 0.08
0 7 38 0 0 39 20 0 12 10 0 41 41 88 0 43 37 41 48 23 0.68
0 0 0 1 1 9 4 11 6 23 0 0 6 5 4 3 0 0 0 1 0.29
3 0 2 5 0 0 0 0 4 3 2 0 0 0 0 0 0 0 2 0 0.1
1 9 0 6 9 18 3 3 4 6 1 4 3 0 0 9 0 3 0 15 0.4
0 0 0 6 0 0 0 3 3 0 0 0 1 5 3 0 0 2 2 0 0.12
0 0 53 47 37 0 38 0 0 31 37 88 43 31 0 31 0 38 0 34 0.6
0 3 1 14 0 8 2 0 2 0 4 0 0 4 14 4 3 0 3 2 0.28
0 10 5 0 0 0 6 0 3 8 8 4 0 0 0 0 0 0 0 0 0.22
6 0 0 3 6 10 3 2 6 2 0 0 0 14 9 0 0 1 0 4 0.31
9 11 14 1 1 1 10 5 3 8 0 18 1 7 1 1 8 0 0 0 0.43
0 3 0 2 0 10 12 5 4 0 6 20 6 13 5 5 3 17 0 0 0.44
9 7 3 16 9 4 9 1 5 0 7 12 11 4 0 1 6 5 16 10 0.6
0 14 0 3 0 2 13 10 0 10 0 0 2 10 0 0 11 6 0 0 0.36
0 6 3 0 7 10 0 8 2 11 10 7 0 8 12 8 0 12 0 0 0.49
3 19 14 8 7 0 7 0 10 0 0 6 3 0 10 1 0 0 0 8 0.41
6 0 9 7 5 2 0 1 10 0 2 0 0 7 11 9 9 3 1 8 0.44
5 4 0 0 0 0 1 0 4 3 0 0 4 0 0 2 0 0 1 0 0.12
2 1 1 1 2 18 1 1 0 0 3 12 0 9 0 11 0 3 0 8 0.31
38 43 12 0 0 33 0 0 37 0 29 0 3 44 24 34 45 45 51 4 0.63
5 0 7 2 16 0 13 0 0 1 5 3 0 3 0 13 0 5 8 3 0.35
0 4 1 0 3 1 0 0 0 4 7 2 0 3 7 16 3 1 8 8 0.3
47 0 0 8 33 38 14 27 47 0 1 55 43 0 82 2 0 18 8 0 0.59
0 0 11 47 77 92 0 0 37 0 18 0 0 37 39 0 0 0 0 0 0.4
9 0 1 1 6 5 13 18 13 0 2 0 0 4 3 2 2 0 7 24 0.41
10 0 4 18 5 2 6 8 1 2 5 0 4 3 12 0 10 0 9 20 0.49
2 3 0 2 3 3 0 0 1 0 0 6 0 3 3 2 0 0 0 0 0.14
46 32 53 0 49 34 8 0 37 38 18 0 8 36 14 14 16 34 0 2 0.74
2 12 0 0 3 0 0 1 0 8 17 8 2 0 0 4 1 0 0 3 0.26
7 0 32 4 16 0 0 0 0 0 0 35 0 12 21 0 0 0 22 0 0.35
3 2 0 0 10 7 1 3 6 6 1 8 11 6 2 0 0 3 3 2 0.36
4 36 0 31 33 17 0 47 0 119 34 0 32 0 41 34 3 0 0 23 0.58
1 0 12 0 3 0 2 2 2 3 0 4 8 3 6 2 13 2 0 0 0.29
20 0 10 3 4 0 0 10 1 4 13 1 7 11 0 4 0 0 2 3 0.39
0 0 0 0 3 3 0 0 0 12 1 3 6 0 0 7 0 3 0 9 0.22
10 1 1 0 0 0 3 7 0 7 0 2 8 10 17 2 10 0 22 0 0.4
8 1 2 0 9 0 12 0 1 10 0 3 2 3 5 0 3 12 7 0 0.37
20 41 0 0 33 0 14 40 98 24 41 35 42 11 156 39 0 35 37 42 0.8
0 0 1 5 5 9 1 19 0 0 0 1 4 0 7 4 0 10 0 4 0.3
1 0 0 0 0 0 0 0 0 3 0 0 0 3 2 0 0 5 0 2 0.08
0 2 11 2 2 0 3 0 8 0 1 9 1 0 19 0 9 11 3 3 0.36
6 0 12 0 1 4 0 11 0 9 0 6 6 2 2 6 0 0 1 2 0.32
0 39 22 32 26 0 0 18 36 23 24 0 24 0 50 24 0 0 0 0 0.55
8 3 4 0 0 0 1 0 0 11 0 0 2 2 3 3 7 5 13 0 0.29
0 3 0 0 1 5 0 0 0 0 1 3 1 0 1 0 0 3 3 1 0.11
126 0 0 0 18 39 37 6 22 35 0 0 0 0 0 7 37 3 46 0 0.48
19 0 2 0 0 0 2 0 0 16 5 1 0 3 0 0 9 4 1 7 0.27
2 6 8 2 0 0 0 5 7 0 0 0 4 3 8 0 9 11 0 1 0.32
0 0 2 2 1 0 0 0 0 0 0 0 4 0 0 2 0 0 1 0 0.06
0 0 2 0 4 0 2 0 1 4 0 2 2 4 2 6 2 1 0 4 0.18
6 64 54 50 6 0 33 15 0 0 0 41 0 0 0 0 0 25 37 0 0.45
1 9 5 0 1 13 14 9 3 0 2 7 4 2 14 6 3 0 1 2 0.42
0 0 6 9 7 7 4 0 10 8 14 7 8 13 17 0 0 3 3 9 0.55
11 0 14 0 4 1 1 3 5 0 5 0 0 2 0 2 1 3 0 0 0.23
4 8 5 3 2 0 1 0 0 0 7 0 1 2 7 8 0 1 0 1 0.24
2 2 3 6 3 2 0 0 0 0 0 3 1 0 0 0 2 0 2 0 0.13
0 0 2 0 0 0 3 5 5 1 1 0 2 0 0 5 0 3 4 1 0.16
3 1 0 0 0 0 0 0 3 3 0 0 0 0 0 5 0 0 0 0 0.07
6 2 10 6 4 5 0 1 0 0 3 0 6 0 10 21 6 2 10 3 0.42
37 7 34 21 11 8 49 0 60 15 0 0 42 0 0 1 30 34 42 7 0.66
3 0 0 2 0 21 2 3 9 11 0 1 8 1 0 2 3 5 7 0 0.33
2 2 0 0 4 0 1 3 0 0 0 2 2 2 0 0 2 0 0 0 0.09
1 3 0 0 3 0 0 1 0 0 0 2 0 0 0 0 0 1 0 3 0.07
14 4 10 2 2 10 1 4 9 13 0 1 4 4 2 0 3 0 1 11 0.43
0 3 0 0 3 12 3 1 0 3 0 0 0 9 2 18 0 8 0 18 0.31
14 0 44 0 0 0 26 31 0 5 24 0 23 0 0 32 0 0 42 0 0.42
1 3 6 3 0 0 1 0 2 0 0 0 1 2 2 1 4 0 0 0 0.13
33 38 33 17 0 0 18 0 1 0 0 0 9 28 33 34 35 140 39 0 0.6
0 4 18 1 6 2 0 0 2 0 0 0 0 1 0 7 0 14 0 0 0.21
0 0 8 0 1 4 0 0 4 0 0 1 5 2 13 11 0 7 12 0 0.31
3 0 0 0 0 2 0 1 0 3 0 0 2 5 0 0 0 0 0 0 0.08
6 0 40 42 39 23 3 0 0 0 0 21 0 0 54 44 28 42 39 0 0.54
2 0 8 1 1 0 11 2 0 1 7 3 1 8 7 6 0 12 0 0 0.33
49 101 35 0 0 19 39 0 12 0 55 35 0 13 0 0 35 13 34 22 0.65
2 5 0 1 0 3 1 9 14 0 0 0 1 0 0 0 1 9 8 4 0.27
38 8 27 35 0 0 36 32 0 24 0 26 3 38 12 22 0 28 159 25 0.7
3 0 4 0 0 0 0 0 3 2 1 4 0 0 3 3 1 2 0 0 0.13
21 7 2 13 5 1 2 0 0 4 0 2 0 2 0 0 9 2 5 0 0.3
5 1 1 0 2 1 0 2 0 1 5 12 0 9 15 10 3 0 3 0 0.31
20 3 9 1 13 3 11 2 1 13 2 7 0 6 9 4 6 1 0 2 0.47
