3 0 3 0 1 12 0 1 6 5 1 3 4 6 10 0 4 3 0.33
2 3 4 2 1 0 0 0 4 4 0 0 0 0 2 2 2 3 0.16
0 22 0 0 0 0 0 39 0 60 32 35 37 33 0 50 0 0 0.44
2 0 10 0 6 5 0 7 0 0 0 0 6 0 0 19 12 3 0.32
0 0 1 0 19 0 3 0 0 0 0 0 9 11 0 9 0 0 0.23
0 4 3 0 0 0 2 2 0 1 0 0 0 2 3 1 0 0 0.1
1 0 1 1 0 0 3 0 0 1 0 4 0 3 2 2 3 3 0.13
0 0 6 0 4 2 0 1 2 3 2 3 0 0 0 0 0 2 0.13
1 18 1 0 3 0 2 0 7 8 1 0 14 0 9 12 10 0 0.4
7 2 0 16 0 24 12 8 3 0 0 0 8 19 0 4 0 4 0.42
0 8 0 3 4 0 3 7 0 1 0 9 0 3 14 6 8 0 0.34
0 0 0 3 3 0 0 2 3 6 2 2 4 0 2 4 0 0 0.17
8 6 7 13 0 2 0 4 0 0 2 0 7 2 6 0 5 0 0.32
0 2 0 0 2 0 0 2 4 0 2 3 0 0 4 2 0 0 0.11
3 0 2 7 4 0 16 9 24 3 0 1 5 2 0 7 2 6 0.39
0 41 10 16 0 16 0 32 37 39 28 0 0 27 13 24 38 0 0.66
44 0 61 39 0 12 36 32 0 51 0 37 0 36 0 95 0 0 0.55
0 6 3 0 0 0 2 2 0 0 2 6 0 5 3 1 0 4 0.18
0 32 46 0 29 0 32 0 40 23 53 36 32 7 46 33 0 48 0.7
0 0 17 2 0 0 12 0 0 0 10 2 2 13 5 0 10 16 0.39
3 0 5 1 4 4 0 6 0 0 1 0 1 0 0 2 0 4 0.17
12 0 42 13 55 0 0 0 23 0 12 12 0 0 11 71 0 49 0.55
0 2 0 4 9 7 0 0 0 0 8 0 1 14 2 14 1 0 0.3
1 23 2 15 3 0 10 2 0 2 0 7 8 10 0 17 2 0 0.42
0 2 4 3 24 9 0 6 0 2 12 10 1 10 3 11 0 1 0.45
0 3 2 0 1 0 0 0 0 0 0 0 0 5 0 0 4 2 0.09
0 0 3 0 0 0 2 0 0 0 2 2 0 2 3 0 0 0 0.07
0 7 0 1 11 0 0 0 0 1 2 0 13 6 2 17 0 3 0.28
5 0 0 13 0 0 3 0 20 6 3 3 10 0 1 1 15 8 0.38
6 14 0 0 1 2 9 0 2 2 0 0 0 3 2 1 0 4 0.23
5 8 0 0 0 5 4 17 3 0 6 3 4 1 0 5 3 0 0.31
0 1 4 4 0 1 3 0 0 0 2 4 3 4 3 0 3 1 0.18
3 0 0 0 9 0 14 0 0 0 9 0 0 0 19 16 9 2 0.34
2 3 0 0 7 0 2 2 2 0 15 8 2 0 4 0 0 2 0.24
6 0 12 5 0 14 0 7 0 0 0 0 0 6 0 3 0 1 0.26
0 0 0 50 55 51 45 25 0 34 8 22 21 0 7 0 8 30 0.62
3 4 0 0 0 0 1 6 7 7 2 2 0 0 3 0 10 0 0.25
0 0 0 0 0 0 1 1 0 0 1 0 2 3 6 0 0 0 0.07
3 0 0 0 0 6 0 2 4 0 0 0 0 0 3 2 0 0 0.11
33 0 46 0 51 49 0 49 0 31 0 33 38 19 0 0 40 0 0.55
0 0 0 6 0 0 0 0 0 0 3 6 3 0 0 10 9 4 0.22
0 0 2 0 0 1 0 0 0 3 0 0 2 0 0 1 0 3 0.06
3 3 2 0 3 0 0 2 0 1 0 0 0 0 0 0 0 0 0.07
10 1 0 13 0 0 2 5 0 11 0 1 0 17 8 0 0 2 0.32
5 2 0 0 0 0 3 3 8 9 2 0 2 12 0 14 2 5 0.33
0 0 0 0 3 0 4 0 2 2 0 0 1 0 3 2 0 3 0.11
0 9 0 1 1 1 6 0 19 18 2 10 6 0 21 0 16 7 0.46
2 0 0 0 1 1 1 5 0 1 6 1 0 0 0 0 0 0 0.1
0 32 0 2 14 27 0 0 38 33 21 0 44 0 31 0 31 10 0.56
1 6 0 0 6 0 1 0 9 3 0 0 0 0 3 6 9 5 0.27
2 13 3 0 7 11 0 1 6 2 7 4 8 3 6 2 2 13 0.46
0 0 1 3 23 10 0 1 1 17 0 5 5 2 1 8 3 3 0.34
2 0 0 0 0 6 1 0 1 0 0 1 2 0 1 0 0 0 0.07
6 0 0 0 0 0 1 0 0 0 2 0 0 3 4 1 2 0 0.1
25 0 38 39 0 0 59 0 41 31 0 0 4 0 33 38 0 4 0.48
0 2 22 0 50 0 32 115 0 12 0 10 0 83 1 150 0 38 0.51
12 2 3 3 10 10 3 2 0 1 3 15 7 1 3 5 4 0 0.42
0 0 1 0 4 0 0 0 0 3 0 0 0 0 0 4 1 1 0.07
8 11 0 2 3 0 5 2 5 7 0 2 19 4 8 7 21 3 0.47
3 13 22 3 2 13 2 8 1 0 4 9 1 6 3 0 3 3 0.43
0 0 2 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0.03
13 0 12 0 5 0 0 10 3 10 4 8 1 8 14 9 0 9 0.53
0 0 4 0 4 0 0 0 1 0 0 1 0 0 0 2 3 1 0.08
0 4 0 0 0 3 3 0 0 3 0 0 0 1 0 0 2 6 0.12
1 2 5 6 10 23 2 8 8 4 7 2 0 10 8 6 2 14 0.56
7 14 2 0 3 0 4 4 11 3 1 4 9 4 11 3 7 10 0.5
0 1 2 0 6 0 0 4 3 0 0 0 0 0 0 3 0 0 0.1
0 0 17 25 1 35 35 23 0 20 0 40 0 28 33 42 0 0 0.56
2 1 0 0 0 0 2 0 0 0 0 0 0 0 0 2 3 0 0.05
4 5 12 10 5 1 6 3 22 6 0 4 0 7 0 0 0 0 0.39
0 12 0 0 1 1 12 0 0 1 8 1 10 2 5 2 0 0 0.28
1 0 0 0 6 1 3 1 1 0 1 0 0 0 0 4 0 0 0.1
0 0 6 3 0 1 0 0 0 0 1 0 4 0 0 0 1 1 0.09
7 14 0 10 4 13 0 15 0 16 1 0 0 1 10 0 0 5 0.43
0 0 36 57 0 51 0 0 0 0 0 0 0 12 0 37 117 12 0.38
14 10 0 0 1 1 2 2 0 2 6 7 3 7 1 5 0 0 0.31
9 2 0 0 0 18 6 1 2 0 1 0 13 0 3 17 0 0 0.3
2 2 0 0 0 0 0 0 0 1 6 0 1 0 2 0 0 2 0.08
0 3 0 1 0 0 2 0 0 0 0 0 2 0 2 0 3 3 0.08
0 0 6 0 1 0 0 45 0 0 0 0 26 0 40 0 3 17 0.27
2 0 0 7 0 7 1 11 0 0 6 0 4 13 7 5 13 10 0.43
0 0 0 0 2 0 2 0 1 3 0 1 1 0 0 0 0 0 0.05
0 0 0 1 9 13 12 3 2 0 10 0 8 0 0 7 6 3 0.38
4 0 4 17 22 0 16 3 9 0 2 0 16 0 0 3 0 2 0.37
4 0 0 0 12 0 10 3 0 0 2 3 15 1 0 0 3 0 0.25
0 118 12 0 0 0 31 0 0 0 0 0 0 36 0 25 0 2 0.28
1 1 3 0 0 1 4 3 3 0 0 0 3 2 3 2 4 0 0.16
0 0 3 13 0 1 0 0 0 0 3 0 2 0 6 5 4 1 0.19
0 0 0 3 2 0 1 0 0 0 0 0 1 0 0 2 0 2 0.06
3 0 2 1 0 0 2 0 0 0 0 1 0 4 0 0 0 0 0.07
42 0 0 0 35 40 29 0 51 19 20 2 95 2 22 0 33 42 0.63
0 0 6 0 5 0 3 1 0 1 0 4 0 0 0 0 0 0 0.11
33 0 7 0 7 32 82 40 29 0 0 41 0 0 0 0 48 0 0.46
0 5 0 7 0 2 0 0 0 0 2 7 0 6 1 3 0 12 0.23
3 8 2 10 2 6 2 1 1 3 1 7 2 7 0 6 6 0 0.37
8 10 0 11 2 0 11 10 0 9 1 12 0 2 1 0 4 13 0.48
0 1 6 0 0 0 4 0 4 0 6 0 3 0 1 1 0 0 0.14
1 0 4 0 1 0 0 0 0 3 0 0 2 0 0 0 0 0 0.06
0 15 10 4 0 1 0 1 0 2 4 14 14 10 2 2 10 1 0.42
0 0 38 0 0 0 32 36 0 0 39 34 0 35 0 13 45 0 0.44
0 1 1 0 0 2 1 0 0 0 3 0 0 1 0 0 2 0 0.06
6 16 3 2 3 19 1 10 18 13 19 10 0 5 23 22 0 9 0.66
0 2 0 2 0 0 2 5 3 0 0 2 0 0 0 1 4 0 0.11
5 0 11 2 9 4 1 1 0 2 8 0 4 8 22 0 6 3 0.4
32 0 40 0 38 36 0 31 0 39 0 40 39 4 47 31 38 0 0.63
13 0 0 1 2 6 1 13 6 0 0 8 0 1 5 0 3 13 0.35
5 0 0 0 6 2 1 1 4 0 0 2 15 6 0 3 18 0 0.27
3 0 0 0 32 58 40 0 0 0 0 18 33 22 28 48 6 19 0.55
14 4 2 1 8 0 2 0 0 3 3 4 0 0 5 1 3 0 0.25
18 7 10 6 5 2 17 0 0 3 13 10 1 20 9 4 0 22 0.59
9 10 1 6 1 0 2 3 0 0 1 0 3 2 0 7 14 5 0.33
32 0 149 41 25 32 0 39 0 10 43 37 5 14 0 15 103 0 0.69
4 9 2 6 0 5 0 0 2 0 3 6 2 7 2 1 9 1 0.32
6 14 0 5 0 6 5 0 4 0 1 5 6 0 11 4 6 21 0.43
4 1 0 0 0 3 3 2 0 0 0 4 1 0 0 5 0 1 0.13
2 0 10 0 3 1 10 3 0 1 8 6 0 13 2 0 8 8 0.39
35 0 0 14 0 30 0 31 0 0 0 8 48 19 30 0 0 0 0.43
15 20 3 13 3 0 4 12 4 3 4 2 2 0 4 3 8 5 0.47
7 0 7 0 3 0 8 5 4 12 7 1 4 2 3 6 0 0 0.37
0 2 0 0 4 2 0 0 0 4 0 0 1 4 0 1 0 0 0.1
0 1 4 3 0 0 0 2 2 4 0 0 0 0 0 0 0 1 0.09
0 1 0 0 0 3 8 0 2 14 0 2 4 1 5 1 7 4 0.26
2 4 0 11 6 0 0 10 1 4 6 0 0 13 0 14 0 8 0.39
51 0 0 34 28 6 50 60 0 136 28 0 37 0 31 8 0 0 0.57
11 13 0 33 9 21 52 13 0 26 0 0 2 11 46 35 0 23 0.67
2 3 7 3 0 3 0 0 0 15 0 6 8 0 0 0 2 3 0.26
0 8 0 4 2 1 1 21 13 0 13 6 0 9 2 10 0 1 0.41
0 3 14 0 30 0 0 0 1 0 36 0 31 0 10 37 31 0 0.41
0 0 3 2 4 0 0 0 0 0 0 3 0 1 2 0 4 0 0.1
7 0 0 22 0 5 12 4 0 3 2 3 4 22 1 18 0 2 0.39
2 6 0 0 0 11 0 2 2 3 11 0 0 15 1 0 0 7 0.29
0 26 0 47 36 60 21 4 0 0 0 0 0 31 0 0 0 27 0.41
31 15 0 37 0 30 6 0 3 44 40 0 12 49 0 52 11 46 0.66
51 11 27 0 2 54 12 0 0 0 0 0 31 18 26 0 31 0 0.51
0 0 0 0 0 0 27 41 0 0 0 1 28 44 43 0 0 0 0.28
0 0 4 5 0 6 8 9 11 0 0 9 0 9 6 0 0 0 0.36
7 0 9 0 3 2 1 15 5 14 10 3 6 0 0 0 5 15 0.45
2 7 0 9 2 3 0 0 3 3 1 0 3 3 23 0 5 0 0.28
9 0 19 1 7 15 4 3 0 0 0 0 0 11 10 5 0 0 0.38
0 6 2 0 3 1 5 5 0 18 7 0 5 2 13 13 14 0 0.42
0 0 5 0 2 0 0 0 0 1 0 1 0 3 0 3 1 0 0.08
0 0 0 0 3 0 1 0 0 0 1 1 2 0 0 3 1 1 0.07
6 0 8 6 8 5 6 0 10 0 8 1 0 2 11 0 2 9 0.45
0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0.02
0 2 0 0 0 0 0 1 3 0 1 0 0 0 0 0 4 0 0.06
8 48 0 0 0 39 0 9 0 37 31 7 5 0 22 138 67 40 0.6
0 2 0 3 0 4 6 1 0 0 6 0 0 0 0 0 2 0 0.13
2 0 6 2 0 0 0 0 1 0 0 0 0 0 0 0 3 5 0.1
0 0 8 0 0 2 0 0 0 2 0 8 0 5 16 6 0 3 0.24
0 2 20 8 4 0 1 2 1 11 3 6 11 0 16 8 6 10 0.5
21 12 0 1 0 9 3 1 9 8 6 0 11 2 2 0 7 13 0.48
5 0 0 0 0 5 1 6 0 0 0 0 3 0 0 0 0 0 0.11
3 2 1 6 0 2 3 11 3 16 8 6 5 0 5 1 1 21 0.42
15 3 0 2 4 3 0 4 0 0 3 4 14 18 8 9 3 5 0.43
3 10 0 0 13 3 0 8 6 0 0 14 12 15 0 0 0 2 0.4
13 7 0 3 2 0 3 0 18 0 3 0 6 7 13 5 6 7 0.43
0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0.01
115 0 4 36 0 0 42 0 0 0 49 30 16 0 0 76 0 51 0.46
0 2 2 5 0 8 0 3 0 11 0 14 11 11 3 0 2 5 0.38
0 1 0 3 4 0 0 6 0 0 4 3 3 4 2 0 0 2 0.17
13 0 0 1 8 5 0 0 11 0 8 1 0 0 0 4 7 0 0.3
0 1 0 0 0 0 4 3 0 0 0 3 0 1 1 3 0 0 0.08
0 0 0 26 30 1 0 0 40 2 38 32 0 28 45 35 4 42 0.53
0 2 10 0 8 0 0 0 15 10 12 2 0 0 13 0 0 0 0.34
0 16 4 8 12 2 0 0 2 6 0 0 0 5 1 2 5 0 0.3
0 2 8 7 16 0 0 3 13 6 9 1 0 0 0 0 6 0 0.34
20 10 3 24 0 0 0 0 2 1 0 0 4 1 0 24 2 4 0.31
90 35 0 0 0 0 0 33 9 0 0 0 34 0 27 50 36 41 0.49
0 0 5 0 4 0 0 0 4 0 0 0 0 0 6 0 0 0 0.1
13 7 0 4 10 0 7 2 0 10 3 0 5 1 0 6 23 3 0.43
0 2 0 0 1 0 0 2 1 3 0 1 0 3 0 0 0 2 0.08
0 2 0 0 7 5 0 3 2 7 0 10 12 6 1 12 0 0 0.34
1 0 4 1 1 3 20 0 0 11 14 4 1 0 8 5 5 18 0.4
5 6 0 0 1 0 2 1 0 3 0 5 3 0 3 0 0 0 0.16
1 3 4 14 0 4 9 0 10 0 0 5 0 19 9 0 0 1 0.36
0 0 3 0 0 0 2 1 0 0 0 0 0 0 0 0 3 0 0.04
3 0 0 2 1 0 0 4 0 3 0 0 0 0 1 3 2 6 0.13
0 0 0 0 5 0 5 15 1 9 1 9 3 6 4 1 0 1 0.3
4 1 18 0 6 1 1 9 12 14 4 4 17 0 4 3 13 5 0.51
31 43 32 46 1 0 7 4 27 0 23 24 0 7 4 20 0 0 0.57
5 5 4 1 0 0 0 2 0 4 4 0 0 5 2 3 0 0 0.19
0 0 0 0 0 0 0 0 0 4 0 0 0 6 0 0 0 4 0.07
22 1 4 2 3 1 3 5 7 8 4 12 1 1 15 2 11 10 0.51
7 5 0 11 0 0 5 8 0 4 1 0 5 0 0 14 0 7 0.34
5 4 0 0 1 2 0 3 9 8 7 1 17 2 2 12 8 6 0.43
0 3 0 0 2 0 0 0 4 0 3 0 6 0 2 0 0 1 0.11
2 9 0 2 19 0 0 6 0 7 0 3 0 17 7 7 4 12 0.42
1 0 0 4 1 4 0 2 2 3 0 0 0 4 1 0 4 1 0.15
0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0.02
4 0 0 0 5 1 1 0 0 4 0 3 0 0 0 3 0 0 0.11
10 7 8 14 9 0 8 3 3 13 6 5 3 1 0 5 0 2 0.49
0 4 1 0 0 120 0 0 0 40 0 13 5 18 0 0 32 0 0.33
0 1 2 11 0 0 7 7 1 20 6 3 0 8 0 3 7 3 0.37
0 2 2 5 0 0 2 11 7 14 18 7 2 0 7 16 1 13 0.47
0 33 0 45 24 21 3 0 40 82 37 16 101 41 0 13 0 0 0.62
14 0 0 0 0 1 0 0 6 5 0 5 0 0 8 8 7 3 0.29
0 23 4 92 41 39 23 0 14 19 40 0 0 41 0 2 39 60 0.64
5 2 7 0 6 9 9 5 0 6 2 4 6 0 2 10 16 0 0.46
0 10 0 3 1 14 10 3 6 0 6 1 0 0 10 14 2 0 0.39
8 17 2 9 0 8 3 10 0 11 10 3 10 0 13 0 5 3 0.56
6 0 3 8 0 0 0 0 2 5 0 0 15 2 0 0 0 4 0.22
0 0 0 0 2 2 0 0 5 0 0 4 4 0 0 0 3 0 0.11
7 7 4 4 16 3 14 17 2 5 0 0 7 0 2 3 6 6 0.47
1 7 7 16 2 1 1 0 5 1 2 0 6 23 8 5 6 2 0.41
6 14 1 2 1 0 0 16 0 3 21 12 0 11 7 0 4 1 0.41
0 0 0 0 0 16 0 51 0 29 0 0 5 19 58 37 10 5 0.44
4 0 4 0 7 0 0 5 0 0 0 7 0 0 8 3 2 0 0.22
1 0 2 2 0 1 1 0 0 0 3 2 4 0 0 2 0 2 0.11
0 0 0 3 0 0 5 0 3 2 0 0 0 0 4 1 0 0 0.1
0 6 0 0 16 123 20 16 0 0 0 45 0 6 34 33 0 0 0.45
10 0 0 0 2 8 0 0 1 6 0 5 12 2 5 7 0 0 0.31
0 19 1 9 2 0 0 0 0 1 10 0 0 12 5 0 10 0 0.32
10 12 0 0 0 8 0 4 2 2 9 3 15 10 0 3 0 2 0.4
6 0 0 32 0 0 0 0 0 35 0 0 14 50 11 35 26 73 0.47
0 13 0 7 6 1 13 5 7 0 0 1 12 2 0 8 8 0 0.41
2 0 0 0 1 0 0 0 3 0 0 0 0 6 0 0 2 0 0.07
0 7 5 11 14 5 3 7 2 15 3 0 0 0 0 5 0 1 0.37
1 2 16 0 0 19 0 7 0 0 0 0 7 13 2 0 0 2 0.28
39 0 0 93 16 0 0 17 29 16 6 9 34 87 46 0 2 0 0.59
0 36 29 38 0 0 13 0 0 29 0 1 0 34 0 10 87 9 0.5
10 0 3 2 10 6 0 8 9 8 4 0 0 3 0 0 3 21 0.42
74 0 16 18 12 34 0 17 0 0 0 0 0 47 43 31 26 0 0.55
0 0 0 0 0 0 0 1 1 12 2 14 2 0 18 0 0 0 0.2
1 0 12 3 20 3 5 8 5 23 3 0 0 1 6 12 4 2 0.45
3 0 0 0 2 3 0 0 4 0 0 0 3 1 0 3 0 0 0.1
0 0 5 5 0 0 14 4 2 2 0 6 3 3 21 1 5 24 0.36
60 34 19 31 31 47 51 31 0 0 0 0 37 0 0 0 32 0 0.55
13 6 9 8 0 7 5 8 11 14 14 2 4 0 2 10 0 12 0.61
0 6 3 0 0 0 2 0 3 4 1 0 4 0 0 1 1 0 0.13
0 0 0 1 0 8 6 0 4 5 3 1 13 2 13 7 1 2 0.33
0 0 5 0 2 7 3 4 2 0 9 0 2 4 0 7 0 18 0.3
0 0 0 4 0 0 0 0 2 0 4 3 0 3 0 0 0 0 0.08
8 0 1 2 1 0 2 1 0 4 5 0 1 0 2 0 7 3 0.2
0 0 3 0 0 3 0 4 0 0 1 1 5 6 2 0 0 3 0.15
11 0 0 3 2 0 4 6 2 9 6 0 1 2 3 6 22 9 0.4
0 0 13 1 2 19 0 0 3 0 14 0 0 0 8 3 0 2 0.27
0 2 6 0 0 0 0 0 3 0 0 0 3 5 3 0 1 0 0.12
8 4 0 12 0 2 11 1 2 9 4 4 14 0 0 4 2 6 0.42
2 9 5 0 1 0 0 0 5 10 7 10 7 0 2 3 18 13 0.45
14 0 0 3 2 1 10 9 14 3 5 0 2 0 8 9 1 0 0.4
2 0 0 0 11 1 0 14 0 14 3 13 9 3 1 0 0 3 0.34
0 30 50 23 46 0 31 2 50 0 46 0 28 11 17 0 158 36 0.67
0 3 0 1 0 3 0 3 0 0 4 0 3 0 0 0 0 0 0.09
0 0 12 2 1 0 0 1 5 6 5 0 11 0 0 2 0 9 0.28
7 0 0 0 6 0 14 1 1 9 0 2 3 1 0 2 0 0 0.23
0 4 0 7 32 45 45 32 33 28 18 42 0 0 0 23 32 0 0.61
0 0 0 5 3 0 0 0 0 1 0 0 0 3 1 2 0 3 0.1
0 3 3 1 1 3 3 2 1 0 0 9 0 11 9 0 0 0 0.25
48 0 25 41 0 21 0 39 20 0 9 0 0 6 24 31 37 16 0.63
0 157 0 59 21 0 6 12 0 32 35 153 24 0 32 30 42 0 0.64
5 9 2 5 9 0 0 13 2 0 23 1 3 6 4 0 1 0 0.37
1 7 10 2 0 10 0 4 16 3 1 4 0 13 0 1 4 0 0.37
0 9 1 0 2 1 5 1 0 8 3 16 0 8 0 14 21 4 0.4
0 2 16 7 6 0 1 0 0 1 10 0 1 18 13 3 0 2 0.35
0 0 3 3 5 1 0 0 0 0 0 4 0 1 0 0 0 0 0.09
0 0 1 0 0 0 0 0 5 0 2 0 3 0 1 2 1 2 0.09
40 33 26 40 36 48 37 37 0 0 57 30 49 22 46 114 12 33 0.88
0 0 1 5 2 0 0 4 0 0 0 0 0 0 3 3 0 4 0.12
0 0 0 1 1 0 2 2 0 4 1 0 6 0 0 2 4 0 0.12
0 3 0 5 3 1 3 0 0 0 0 0 4 0 2 0 0 0 0.11
34 0 8 79 41 6 37 48 0 24 38 39 21 0 32 0 40 0 0.68
11 40 0 55 0 27 32 47 2 0 34 42 38 1 49 39 15 47 0.73
18 4 8 0 0 3 0 4 3 0 15 12 1 0 0 3 0 3 0.32
0 3 0 11 11 0 0 0 2 10 0 0 4 10 10 2 0 0 0.33
0 0 0 22 0 47 33 44 0 31 135 34 40 38 31 4 160 0 0.63
9 0 3 3 4 3 0 6 0 0 2 0 3 0 0 14 8 0 0.28
4 6 0 0 0 0 0 3 0 0 0 3 1 5 0 0 4 0 0.14
5 3 7 3 17 0 0 0 7 1 0 4 10 1 6 0 0 18 0.37
3 18 6 1 0 16 6 4 2 3 6 9 4 7 11 3 0 5 0.49
0 14 8 0 14 13 0 11 1 9 0 18 7 0 7 0 18 0 0.51
0 0 0 0 24 40 46 0 34 0 0 37 21 33 0 0 0 0 0.38
35 0 28 0 42 13 0 0 20 79 0 0 0 32 34 0 1 0 0.45
156 0 4 0 0 37 0 41 4 17 19 0 0 35 0 0 0 33 0.43
5 1 10 7 0 0 0 9 2 6 0 5 8 1 5 9 8 3 0.43
0 0 0 1 6 0 0 0 0 4 0 0 0 0 0 2 0 0 0.07
0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 1 0.03
11 15 18 6 6 0 13 13 2 7 0 19 9 13 8 3 4 8 0.68
0 0 0 2 7 8 14 9 1 2 2 5 0 1 13 8 0 14 0.41
3 0 4 0 13 1 0 0 3 2 1 7 5 13 14 2 1 10 0.38
51 0 39 0 0 0 85 0 41 49 40 65 0 28 0 37 0 8 0.54
0 2 3 0 0 0 2 3 1 0 0 0 0 0 2 0 6 2 0.11
20 0 36 23 18 9 40 26 34 0 60 9 0 8 0 0 32 13 0.7
2 11 13 3 14 2 0 3 0 5 0 0 0 10 0 2 14 2 0.38
3 5 16 3 8 13 6 0 12 4 0 0 9 6 3 9 1 0 0.48
0 0 6 22 1 0 0 10 2 11 10 17 3 5 0 0 0 8 0.41
0 8 11 2 0 12 0 2 1 8 0 0 0 18 11 0 0 0 0.33
0 2 0 1 0 0 0 1 1 2 4 3 4 5 0 0 0 0 0.12
0 27 51 1 40 0 35 0 0 38 9 0 11 22 3 0 32 22 0.57
6 0 0 9 49 49 9 0 19 7 34 34 39 0 0 0 0 0 0.5
1 3 1 2 0 0 0 6 0 0 0 0 4 0 0 0 0 3 0.11
57 0 0 20 0 50 20 0 40 0 1 37 0 3 41 26 0 39 0.52
0 0 0 9 0 1 2 0 0 9 3 6 0 0 10 1 0 0 0.22
9 0 0 117 0 0 0 0 1 43 7 48 0 25 0 0 23 0 0.37
4 5 3 1 0 9 0 2 2 10 0 1 11 8 4 1 4 1 0.36
2 3 2 4 10 0 0 2 2 1 2 9 14 4 2 3 0 0 0.31
95 10 0 14 0 17 35 0 46 0 2 39 0 0 33 12 0 14 0.56
40 21 5 37 35 52 37 0 49 38 26 31 41 0 4 59 0 49 0.77
0 8 0 12 2 0 5 0 0 0 17 2 7 0 1 0 3 2 0.27
0 0 3 4 0 2 0 3 0 3 0 2 0 0 5 0 0 0 0.12
49 0 3 30 26 19 111 42 0 0 0 0 33 0 14 0 0 0 0.46
0 0 1 4 0 0 0 2 1 0 4 3 0 0 4 0 3 0 0.12
3 5 0 1 5 0 3 0 1 2 0 8 6 0 0 13 0 0 0.24
6 0 0 0 2 1 0 0 0 0 5 2 0 0 0 0 0 3 0.1
0 37 14 0 32 0 97 36 35 0 0 17 35 13 60 49 38 59 0.72
0 3 0 0 0 0 0 0 3 0 0 0 0 0 0 6 0 2 0.07
0 0 0 10 3 11 5 8 2 2 9 14 3 18 5 0 0 1 0.43
1 0 3 3 1 0 4 4 0 0 2 0 0 0 5 1 3 0 0.15
13 3 0 0 19 8 0 0 3 4 1 0 0 3 0 0 0 3 0.24
5 0 3 4 1 0 0 4 0 5 0 3 1 0 0 0 0 5 0.17
10 11 0 11 22 19 0 0 1 1 4 0 0 5 2 6 19 0 0.43
3 0 0 0 3 4 1 0 0 0 4 0 0 4 0 5 3 3 0.16
0 4 2 0 2 13 1 8 0 2 3 4 8 10 7 0 0 1 0.34
84 0 0 30 0 8 33 0 95 42 0 0 35 5 30 0 45 39 0.57
3 0 1 3 5 0 3 1 0 1 0 4 2 0 0 1 3 0 0.15
23 0 37 0 10 0 50 0 35 0 0 0 0 19 0 37 6 37 0.47
0 0 0 0 0 0 2 0 0 3 2 0 2 0 0 2 0 0 0.06
1 6 0 3 3 0 0 2 0 0 6 2 0 0 5 1 4 0 0.18
0 12 0 0 6 0 0 0 0 3 0 4 3 2 0 0 3 0 0.17
0 42 9 90 13 0 146 0 0 46 0 44 25 18 37 106 58 10 0.71
44 60 0 36 16 0 1 0 24 18 8 34 69 0 30 0 36 0 0.6
3 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0.04
3 3 0 6 2 0 1 0 3 0 2 2 0 0 0 6 0 3 0.17
0 0 17 41 26 106 45 0 48 2 19 29 0 53 0 0 0 0 0.51
6 5 3 7 2 0 1 0 10 0 4 1 0 4 13 3 0 0 0.31
0 4 0 2 9 0 10 2 5 0 0 4 0 0 0 3 0 3 0.23
2 0 1 3 0 0 1 3 0 3 0 0 4 0 0 0 0 0 0.09
0 0 2 0 14 3 7 10 0 0 0 0 4 0 6 11 0 0 0.28
0 1 0 5 0 0 2 1 0 4 2 1 0 0 5 0 0 0 0.11
2 3 0 4 5 2 1 0 22 9 8 5 18 0 0 3 11 3 0.41
0 0 41 11 1 28 0 18 36 16 0 37 158 36 0 47 0 0 0.56
0 8 0 2 0 0 0 0 0 7 0 0 5 1 0 2 12 20 0.25
0 0 3 1 0 19 2 2 0 0 0 0 0 9 10 0 0 17 0.26
3 0 0 3 3 0 5 5 4 0 3 7 1 17 4 2 10 0 0.33
0 0 0 4 0 1 2 7 0 1 0 11 5 0 0 0 1 0 0.17
0 0 6 0 0 5 4 0 0 0 5 0 0 0 3 0 0 0 0.12
34 9 130 0 46 34 27 0 0 48 32 0 0 1 40 20 25 9 0.66
4 1 4 0 2 2 4 0 3 0 0 3 2 2 0 1 2 0 0.16
0 2 1 18 1 0 0 0 0 3 0 9 14 6 6 3 1 4 0.31
0 3 0 0 0 0 3 0 3 2 4 0 2 0 0 0 0 0 0.09
3 0 0 3 0 0 2 0 1 0 0 0 0 1 0 2 1 0 0.07
0 3 0 0 0 0 0 4 4 2 0 3 0 0 0 0 0 0 0.08
0 3 0 157 0 56 15 19 39 0 8 0 0 18 0 0 105 0 0.45
0 5 2 3 0 9 0 0 1 1 1 18 1 3 1 10 4 3 0.3
0 1 2 1 4 0 0 0 5 0 0 0 4 0 2 0 1 0 0.11
75 0 45 49 0 0 34 152 39 0 0 29 17 31 152 29 32 0 0.66
0 0 0 1 0 2 0 0 4 0 0 0 4 0 0 3 0 0 0.07
19 0 10 7 0 0 3 0 0 1 13 0 2 10 15 0 2 18 0.41
0 1 0 2 0 0 2 0 5 0 0 0 0 0 0 0 0 0 0.05
0 0 5 0 0 0 0 10 0 0 0 0 2 4 0 0 3 0 0.13
2 1 2 0 0 0 2 4 4 2 3 0 0 0 0 0 1 0 0.11
