19 3 33 0 24 26 120 28 41 29 0 34 153 0 7 36 5 49 21 39 0 22 0 20 19 11 46 48 56 34 49 48 31 33 18 38 28 0 0 52 37 0 0.77
0 3 0 0 0 0 0 0 0 4 4 0 0 1 0 6 4 0 4 3 2 0 0 1 2 0 0 0 4 1 0 0 0 0 3 2 0 1 0 5 0 2 0.12
3 4 0 0 1 4 2 6 0 2 0 0 0 0 0 4 0 5 4 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.09
2 13 3 0 9 5 0 0 2 3 5 11 2 3 9 0 0 0 1 4 2 9 8 5 2 0 13 0 2 20 6 1 10 0 0 10 0 3 10 3 5 1 0.39
9 13 4 0 0 0 20 0 6 2 14 1 0 4 11 3 0 0 3 0 10 16 6 1 0 0 3 0 2 11 0 0 6 1 2 0 2 0 13 0 11 1 0.34
0 0 1 3 0 18 13 11 3 0 0 0 0 2 0 1 7 4 10 0 0 3 0 0 2 2 3 3 6 1 1 6 3 5 3 3 3 0 10 19 1 0 0.3
0 0 0 6 3 9 0 0 0 0 11 9 2 0 2 3 0 0 0 4 0 0 6 5 14 0 8 2 0 0 0 1 5 0 0 0 0 0 8 0 0 1 0.22
2 1 0 2 3 1 0 0 0 2 0 0 1 3 0 2 2 4 0 0 0 3 0 0 3 0 1 1 0 6 0 0 0 0 0 0 0 0 3 1 4 0 0.1
39 0 0 0 44 37 4 33 5 11 44 96 0 35 36 36 117 0 48 3 27 0 35 41 39 0 76 37 0 12 0 45 0 39 119 0 35 0 0 41 0 0 0.6
37 15 34 34 39 0 0 0 0 0 0 46 44 0 0 35 4 2 44 25 0 32 0 0 35 64 0 15 0 35 2 0 32 0 0 0 16 0 0 35 50 59 0.49
2 19 18 1 0 5 2 0 2 0 8 16 7 12 0 0 0 0 0 0 7 0 11 4 0 3 2 0 12 2 0 0 2 9 0 0 0 16 3 10 0 10 0.35
72 39 43 15 0 0 32 30 68 36 0 31 0 0 51 36 0 32 35 1 0 36 0 0 0 37 0 34 39 0 32 32 0 13 0 0 0 38 0 45 59 99 0.57
8 1 6 0 3 1 6 6 0 0 0 0 1 9 3 5 0 0 1 6 17 6 0 3 4 16 4 0 5 0 3 21 4 2 0 0 0 0 4 0 5 2 0.3
3 1 5 0 0 0 0 3 4 1 0 0 3 1 0 3 1 4 3 0 6 0 0 4 0 3 4 0 6 0 0 0 3 3 3 0 5 6 0 1 0 0 0.18
0 0 14 2 0 8 1 0 0 0 3 2 1 8 10 6 0 4 11 0 3 0 14 14 12 0 6 0 0 1 0 0 3 2 6 0 6 3 0 0 0 0 0.29
0 0 1 0 0 0 0 0 1 4 0 0 3 4 4 2 4 0 3 0 1 2 6 3 1 0 1 0 0 6 0 1 1 0 3 0 0 0 3 0 0 0 0.12
1 0 9 0 0 16 1 1 0 1 0 1 2 7 3 1 19 0 7 3 9 1 0 0 8 16 4 10 0 0 1 1 7 0 19 3 0 0 8 0 0 0 0.3
47 58 36 36 0 51 17 34 0 35 4 0 34 29 0 58 39 0 143 24 0 8 0 99 0 2 0 2 0 0 32 0 0 48 47 2 23 36 1 0 4 4 0.54
0 3 3 2 0 0 2 0 0 0 4 1 3 0 2 0 0 0 0 0 0 1 2 0 3 4 0 0 0 0 2 5 0 0 1 1 0 0 0 3 0 0 0.1
0 6 0 0 0 0 3 2 0 1 4 1 0 0 0 6 14 0 0 5 7 13 3 2 13 1 7 8 0 7 0 0 3 2 0 0 11 0 12 0 4 6 0.3
0 0 4 0 2 0 0 1 0 2 0 0 0 3 2 0 0 0 1 0 3 3 0 0 2 0 3 3 0 0 0 0 0 2 0 6 0 0 0 3 2 0 0.1
3 0 0 0 5 0 0 0 3 0 0 6 0 2 0 0 2 3 0 2 0 3 0 0 0 0 0 0 2 2 0 2 3 2 3 0 0 0 5 0 0 0 0.11
0 0 17 6 7 12 1 0 0 7 3 1 1 1 2 0 0 8 5 8 0 0 0 0 13 1 18 4 0 5 5 4 0 2 19 0 0 13 0 0 0 0 0.31
0 0 2 6 0 0 0 0 0 0 3 2 0 3 3 2 2 6 2 0 0 0 0 0 1 0 3 5 1 0 1 3 0 3 0 0 6 0 2 0 2 0 0.13
59 36 0 0 13 17 10 0 0 0 27 17 7 0 30 33 34 24 14 1 0 0 6 36 32 15 42 0 129 0 24 0 0 50 22 5 26 36 12 0 16 61 0.64
0 1 0 0 0 0 0 1 0 6 0 0 0 3 2 0 0 0 0 4 0 2 2 6 0 0 3 0 5 4 0 0 0 1 0 0 2 2 2 0 0 0 0.1
0 0 2 0 0 0 0 0 4 0 0 0 4 0 0 5 4 0 0 0 2 6 3 0 0 2 0 6 5 0 0 2 2 0 0 0 0 3 0 5 0 0 0.13
2 6 1 9 2 2 4 1 9 0 1 0 0 5 16 1 4 16 4 2 0 13 0 11 0 2 2 3 14 2 7 14 7 9 0 0 14 1 1 4 0 0 0.38
0 18 0 5 2 153 29 13 12 0 0 0 29 33 106 63 14 0 0 16 19 0 11 14 0 37 39 6 0 21 36 32 0 0 154 19 0 0 2 97 36 53 0.6
128 72 151 66 0 0 0 14 8 42 25 0 23 33 36 19 40 35 41 68 0 34 0 0 0 11 43 9 26 0 0 3 7 0 0 20 19 0 0 37 32 42 0.63
6 0 4 1 0 0 3 0 5 4 0 0 0 1 0 2 3 0 2 0 0 0 4 0 0 1 0 0 0 0 2 2 0 1 0 0 5 0 2 0 0 0 0.11
4 4 0 0 1 0 0 1 1 15 3 0 0 2 7 12 9 2 0 3 6 2 4 9 0 0 1 0 1 0 3 4 0 0 0 4 10 3 3 2 1 9 0.28
0 2 15 9 0 0 15 0 2 0 13 9 3 9 11 0 0 0 9 0 0 0 0 0 0 3 0 10 2 0 3 11 0 9 0 0 0 7 11 0 12 10 0.37
2 0 123 34 30 108 0 23 31 0 0 33 0 0 35 11 34 0 0 32 34 0 0 24 21 0 127 0 0 0 99 24 0 31 28 0 37 4 39 10 31 0 0.56
5 0 1 6 0 0 0 1 9 5 3 0 1 13 8 1 0 7 1 2 9 9 2 7 11 6 3 0 7 9 7 10 5 5 0 4 3 14 0 8 8 1 0.43
0 0 0 1 0 3 0 3 0 1 6 1 2 5 0 9 3 0 0 0 14 6 0 19 0 10 0 0 0 3 1 0 0 2 7 0 0 0 10 0 0 0 0.22
2 0 1 2 0 0 1 0 0 0 4 2 4 6 0 0 0 5 0 0 0 2 1 3 0 0 0 6 0 0 0 0 0 3 4 4 0 5 1 5 3 0 0.15
22 45 0 28 0 0 0 55 31 49 39 8 0 48 0 0 0 24 0 35 27 28 0 0 22 48 0 0 43 0 15 8 21 0 0 0 46 5 31 41 0 37 0.55
1 0 3 0 3 6 2 0 0 0 10 2 10 9 0 3 23 8 3 0 5 2 2 0 15 0 3 5 0 3 6 1 12 3 5 13 3 0 5 13 9 0 0.38
80 35 3 30 0 145 35 12 39 0 0 48 12 0 0 26 23 15 33 17 0 0 42 0 39 0 37 33 39 0 23 84 0 0 0 0 32 35 0 33 37 0 0.6
10 0 1 4 7 0 0 0 8 3 1 0 10 0 1 0 0 16 0 10 7 0 2 0 2 15 0 5 0 1 10 1 0 0 0 11 14 7 3 0 9 0 0.33
1 19 0 0 0 2 0 0 0 13 2 3 13 10 0 0 1 0 0 0 3 6 7 0 5 0 1 0 13 10 0 2 2 3 0 0 2 3 0 0 1 10 0.27
0 0 0 0 40 38 49 0 47 0 0 0 0 0 9 0 81 0 14 0 32 35 47 9 15 22 0 34 0 5 13 31 0 43 0 5 0 0 35 0 0 93 0.47
6 0 9 0 10 0 0 13 2 2 2 18 8 6 13 3 24 0 5 1 8 3 11 9 1 12 5 10 6 5 0 12 0 0 0 10 2 24 0 8 0 6 0.49
12 0 10 9 1 2 0 5 0 0 6 10 0 6 9 0 7 2 0 8 0 3 0 9 1 0 2 0 11 0 3 0 0 2 0 6 0 8 0 0 0 1 0.3
0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 1 3 0 0 1 2 3 0 0 0 0 1 1 1 1 0 0 1 4 0 0 0 0 0 0.06
0 2 0 0 1 0 0 1 6 0 3 0 0 0 0 0 3 2 0 0 3 0 0 4 0 1 1 0 2 3 0 3 0 0 1 2 0 4 0 0 4 0 0.1
3 99 0 48 10 0 51 31 0 8 95 0 11 10 0 0 41 2 45 31 0 0 38 32 33 152 0 0 36 11 0 82 0 0 31 17 0 0 40 0 26 32 0.57
2 0 0 0 0 4 0 2 0 4 0 3 2 0 0 1 0 0 0 4 0 2 4 3 1 2 2 0 2 3 0 2 2 3 0 0 4 4 1 0 0 3 0.14
0 0 0 4 0 6 0 2 0 0 0 0 0 3 0 0 2 0 0 4 2 2 2 0 0 2 0 4 0 4 0 3 1 0 0 0 0 1 2 2 0 0 0.1
0 1 0 0 0 0 0 4 0 0 0 0 0 3 0 6 0 2 0 0 2 0 0 1 0 2 2 0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0.06
0 0 1 9 0 1 1 0 10 7 0 0 0 10 1 1 0 3 0 2 1 3 1 10 0 3 0 0 7 0 3 2 2 6 0 6 10 0 15 0 9 0 0.28
4 0 3 17 13 5 9 0 2 0 0 2 0 5 0 4 0 0 0 13 9 18 8 18 9 2 0 7 11 0 3 12 13 0 2 0 0 15 0 11 0 12 0.43
0 6 5 19 2 10 1 1 0 13 1 3 3 5 9 0 5 1 4 1 4 4 16 0 19 1 13 3 0 21 1 2 0 13 9 13 1 11 0 6 0 4 0.43
33 28 0 35 7 30 30 0 9 13 2 0 32 40 0 37 33 0 24 0 11 36 0 24 23 49 0 0 14 0 0 46 22 7 70 0 40 0 33 16 0 0 0.6
35 0 89 9 14 31 0 47 0 0 0 0 32 13 0 0 37 33 71 59 0 18 0 0 33 0 1 25 0 22 88 0 0 24 35 77 41 6 35 20 33 0 0.58
1 6 5 0 5 0 22 3 10 9 1 6 11 0 7 5 2 0 0 6 6 0 7 3 14 6 0 3 3 3 6 0 0 2 2 23 0 2 3 1 0 2 0.36
0 39 43 107 54 0 52 22 0 40 15 0 42 148 0 28 41 0 93 9 0 0 0 0 0 39 0 56 41 25 0 0 30 32 42 36 0 0 50 28 24 25 0.61
0 0 1 10 11 0 0 19 6 2 3 0 5 3 0 1 13 0 7 5 0 4 1 0 0 8 2 1 14 4 0 0 18 4 0 14 0 0 3 0 0 0 0.3
3 0 1 0 10 0 7 0 4 2 0 2 0 0 14 9 0 1 0 0 0 0 9 9 10 2 1 3 1 3 0 0 10 11 1 0 3 7 15 0 0 6 0.31
0 0 0 6 13 3 0 1 3 4 7 0 15 4 1 2 15 1 2 20 5 12 1 0 22 23 3 2 22 10 0 5 5 0 3 23 5 0 7 0 8 0 0.42
2 4 8 4 4 5 1 0 1 4 1 9 22 0 7 1 6 8 17 0 0 3 0 3 5 1 15 0 9 0 0 2 2 12 12 6 5 0 13 16 0 4 0.41
17 0 36 0 15 0 24 32 0 11 32 0 118 49 37 34 0 0 11 41 0 133 0 0 12 25 120 0 33 0 0 43 3 30 0 34 151 0 0 0 0 0 0.53
40 0 0 0 0 13 0 56 70 0 32 0 0 0 0 0 0 0 5 0 54 12 0 135 34 0 3 0 0 13 0 31 4 37 0 34 23 0 44 38 0 96 0.43
49 126 21 0 0 35 35 18 15 49 27 0 0 0 0 54 39 24 0 3 37 0 10 0 0 0 0 0 45 6 13 38 31 34 0 33 0 0 0 0 31 19 0.54
3 0 6 3 0 1 0 0 5 0 0 4 1 0 4 2 0 0 0 0 0 4 0 0 2 1 0 0 0 3 0 0 2 0 0 0 0 0 3 0 0 0 0.1
0 0 2 0 0 0 0 0 0 1 0 0 0 0 6 0 4 0 0 4 0 0 2 0 0 0 0 0 6 0 1 0 3 2 2 0 0 4 3 0 3 0 0.1
5 0 7 3 0 0 5 1 3 9 7 0 1 3 0 0 0 3 18 3 13 10 1 0 10 2 9 1 0 0 0 0 2 16 7 12 0 1 6 0 8 0 0.34
3 0 7 0 1 1 2 0 10 3 0 0 0 0 0 2 3 4 0 0 5 0 0 0 0 0 7 0 8 0 1 0 10 0 3 0 14 1 1 0 2 3 0.2
18 0 14 0 1 0 1 4 1 0 4 6 10 0 0 4 17 0 0 5 6 0 7 4 8 9 2 0 13 0 3 10 2 2 0 5 0 1 5 7 14 0 0.37
3 6 0 0 0 12 11 4 0 2 0 19 3 6 0 0 2 4 0 11 0 3 0 9 9 3 0 9 0 10 0 0 0 5 2 4 0 0 0 2 5 9 0.33
0 0 0 3 4 0 3 0 0 2 0 4 1 5 1 0 4 0 4 0 0 3 0 3 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0.1
0 46 0 30 0 33 7 26 32 31 3 1 0 0 50 68 0 21 5 144 0 28 35 0 32 0 0 9 44 40 26 21 0 0 42 36 55 60 36 14 30 0 0.63
0 0 1 0 0 3 0 0 0 1 4 0 3 0 1 0 6 0 0 0 0 0 4 0 0 0 2 0 3 0 1 1 0 3 0 3 5 4 2 4 0 0 0.12
38 34 35 35 51 40 5 0 15 0 40 1 31 62 37 0 35 31 0 5 35 0 0 33 38 21 50 8 0 0 51 89 39 36 9 0 0 0 32 40 64 0 0.66
2 3 0 0 3 0 0 2 1 2 0 3 0 3 0 0 0 0 0 1 0 6 0 1 2 0 0 0 4 0 0 2 3 1 1 1 0 0 4 0 0 0 0.1
2 10 0 14 6 2 3 12 0 0 12 0 7 1 0 10 18 0 0 3 2 10 7 2 2 14 0 11 1 1 10 0 16 0 0 2 2 2 18 8 3 0 0.41
9 13 10 10 3 0 0 3 5 5 0 0 6 24 4 9 0 0 4 0 4 5 5 11 2 2 10 4 5 2 7 2 7 6 1 2 3 11 0 0 0 20 0.44
0 4 31 0 15 41 46 11 0 27 0 44 0 38 48 0 46 0 32 0 0 13 0 28 0 58 0 19 26 0 0 11 5 0 40 49 0 6 0 43 46 51 0.55
86 0 0 0 32 0 0 0 0 0 4 47 0 0 0 18 0 28 38 34 0 34 38 0 3 45 0 0 22 21 85 0 51 0 13 40 0 0 22 0 0 28 0.44
0 5 13 0 6 0 0 0 7 0 0 12 1 16 2 0 0 0 2 0 0 6 10 0 2 0 0 0 0 10 0 2 0 0 0 3 16 12 0 1 9 0 0.27
24 33 0 39 9 79 14 42 31 56 23 0 3 0 0 0 2 39 31 0 33 0 1 0 51 21 47 132 35 0 0 27 44 13 39 43 0 54 15 6 0 0 0.62
2 0 0 0 2 0 1 0 1 4 0 3 4 0 0 1 0 1 0 1 0 0 0 0 0 6 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0.08
32 42 1 17 31 36 44 37 60 37 0 0 0 0 39 17 2 5 5 0 54 54 58 0 26 15 33 40 57 6 33 30 0 76 34 6 0 0 90 0 0 19 0.65
0 8 7 0 3 9 0 1 5 0 0 16 9 0 7 3 4 5 14 1 6 0 9 3 14 0 0 10 6 0 21 16 0 0 0 6 6 9 1 0 3 15 0.43
39 0 40 19 46 0 5 54 0 0 1 0 45 28 0 0 0 29 35 48 0 39 4 0 0 39 35 36 15 5 1 39 0 0 15 13 7 5 2 21 0 14 0.54
32 37 0 7 33 41 0 18 0 37 7 39 42 32 97 0 0 25 26 29 0 0 0 0 0 41 95 35 0 0 14 14 38 39 0 59 46 12 32 48 3 15 0.65
7 26 156 39 0 18 8 0 0 0 1 10 0 0 8 32 0 31 21 131 0 16 0 0 33 0 99 56 38 0 0 0 0 8 41 0 16 0 49 32 0 10 0.52
0 0 0 0 2 0 0 0 1 0 2 0 0 0 0 3 3 1 0 1 3 2 0 1 0 0 1 0 0 0 0 0 0 3 1 0 0 0 0 1 4 4 0.07
5 5 1 6 7 9 10 3 0 2 1 1 21 0 6 3 2 14 0 3 2 6 8 10 7 0 0 10 2 6 14 6 14 1 0 0 1 0 11 2 7 1 0.43
0 12 0 2 0 0 8 0 5 0 14 0 13 3 4 1 0 0 6 1 3 10 3 0 0 0 0 1 1 11 0 0 6 7 0 2 3 7 0 0 1 0 0.27
0 3 0 5 0 1 2 0 0 3 0 0 6 0 0 0 0 2 0 1 0 0 3 0 0 0 6 0 1 0 4 0 0 0 0 2 0 0 0 4 4 0 0.11
0 0 2 0 1 0 3 6 0 0 3 4 3 3 2 0 2 0 3 0 0 0 0 1 0 0 0 3 0 0 1 0 0 5 2 0 1 0 1 0 0 0 0.1
0 1 0 6 0 1 1 9 3 10 0 0 0 0 2 0 0 0 0 1 16 1 0 1 0 11 3 9 0 0 0 0 0 9 5 3 0 1 14 3 0 1 0.23
0 3 1 1 0 0 3 0 0 2 3 4 0 0 3 4 0 3 2 0 0 0 0 0 2 0 0 0 0 0 2 0 1 2 0 5 1 0 3 0 1 0 0.1
3 3 2 8 1 2 6 18 3 4 0 0 0 3 10 4 11 11 9 6 0 0 18 3 13 3 15 2 3 1 10 1 0 23 6 7 0 0 5 1 2 3 0.43
2 9 0 2 1 16 0 4 15 0 1 0 10 0 0 2 9 0 3 0 7 2 5 2 9 2 6 0 2 0 2 0 4 0 2 1 0 2 18 8 7 0 0.31
10 0 2 3 7 6 5 3 1 10 10 0 4 11 0 2 4 4 2 0 1 1 0 4 0 2 0 0 0 1 0 4 0 2 10 0 1 4 2 2 0 1 0.28
0 13 2 19 6 0 11 0 18 0 4 3 2 4 5 0 0 3 4 3 3 8 2 2 9 4 1 2 6 2 0 0 0 17 8 4 23 3 1 3 23 2 0.39
4 1 1 1 2 0 2 1 0 2 0 23 16 3 6 0 4 3 4 3 0 0 10 10 0 10 1 0 8 19 6 3 12 24 1 9 1 6 15 4 11 4 0.42
10 0 12 4 0 4 9 0 8 0 0 2 2 11 0 3 0 1 8 0 4 9 8 0 0 0 1 11 6 7 0 1 0 8 0 15 6 7 10 11 0 12 0.42
35 1 142 0 39 36 0 10 0 0 0 34 32 33 22 35 2 49 0 33 12 0 0 0 15 0 0 22 0 32 31 14 0 85 0 39 39 0 0 31 13 0 0.55
62 118 0 125 20 26 0 49 0 46 90 0 11 0 47 37 0 0 0 26 0 26 41 0 0 0 0 8 0 99 14 0 0 0 21 31 7 49 0 52 28 0 0.53
1 3 0 2 0 2 0 0 0 0 5 0 3 0 0 1 1 4 0 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0 2 4 5 6 0 2 4 1 0.12
7 1 1 0 0 3 3 1 0 0 3 3 0 9 3 13 0 2 3 0 0 14 0 8 0 0 1 2 0 0 0 13 0 1 5 0 1 3 4 0 8 9 0.26
1 0 3 0 0 0 0 0 0 1 0 0 0 4 2 0 0 1 0 0 0 0 0 0 1 6 0 0 1 2 0 4 0 0 0 0 1 0 0 0 0 0 0.06
34 0 51 41 18 5 0 13 0 38 5 31 37 47 0 20 0 20 0 18 37 2 39 50 32 41 0 43 34 0 3 52 26 28 13 40 32 21 0 21 0 0 0.67
0 1 1 13 2 14 0 0 0 0 5 4 0 14 9 7 5 7 9 10 0 0 2 0 2 0 18 0 2 2 0 0 3 14 0 10 2 12 12 1 0 0 0.36
3 0 6 5 1 6 0 4 0 3 2 0 6 8 1 6 0 8 0 0 0 4 0 8 6 3 0 4 3 3 14 7 8 0 2 4 9 0 1 0 2 18 0.34
21 0 0 3 6 10 0 4 1 15 1 6 21 14 16 0 0 0 0 0 21 0 3 4 0 19 9 1 0 10 5 5 2 6 1 3 0 12 3 1 3 13 0.42
1 1 1 20 16 23 12 5 23 6 16 1 3 16 1 15 7 0 8 3 5 2 17 1 3 21 5 1 3 19 2 1 6 3 4 0 23 0 1 0 0 0 0.46
11 0 0 6 0 2 2 14 13 7 2 0 16 4 1 0 0 10 0 0 0 0 0 0 0 11 2 15 3 14 10 0 1 4 2 0 1 0 5 1 0 7 0.33
3 2 0 0 4 0 0 0 0 0 0 4 0 0 1 0 0 0 0 2 0 0 0 4 0 0 3 0 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0.06
0 0 40 48 0 35 0 3 63 0 39 41 0 41 0 17 0 0 15 34 0 0 45 0 0 0 37 132 32 0 0 49 0 35 2 0 6 0 44 0 5 146 0.46
0 4 4 6 0 2 3 21 18 0 17 5 7 0 13 4 0 5 0 2 11 0 5 5 23 2 1 4 0 5 7 0 0 15 12 0 0 1 0 2 0 16 0.39
31 17 37 0 92 31 0 5 0 0 3 0 27 0 0 37 67 47 10 44 76 44 0 32 0 43 33 0 0 80 28 33 0 0 29 0 34 6 0 47 30 30 0.6
1 6 9 1 9 0 0 0 1 0 1 8 0 3 0 2 3 1 0 0 11 1 15 0 0 7 4 0 0 6 0 4 2 0 18 9 0 0 9 0 3 0 0.28
71 0 0 35 34 39 0 22 0 41 12 58 63 0 0 0 17 0 38 18 0 10 25 0 5 0 0 2 33 20 16 33 19 32 9 47 0 0 24 0 27 20 0.6
0 2 7 0 13 11 7 8 3 0 0 3 5 4 0 3 0 0 0 0 14 8 2 0 16 0 9 7 9 7 9 5 0 9 8 6 0 0 0 3 1 0 0.39
2 0 0 1 3 1 0 0 0 0 0 3 3 3 0 0 1 3 0 0 3 2 5 0 0 0 0 4 2 0 0 0 0 4 2 1 0 1 0 0 2 0 0.1
7 12 1 21 1 0 8 1 3 1 23 7 10 3 4 5 0 0 3 13 1 10 7 4 0 0 0 1 0 0 2 0 1 4 10 0 21 3 5 15 5 1 0.4
0 51 42 43 0 40 35 0 3 33 23 29 35 31 34 28 3 31 0 3 12 38 47 41 16 11 40 44 43 51 40 21 104 0 0 37 44 38 40 37 7 0 0.77
0 0 0 27 0 25 8 40 144 37 46 30 33 0 37 0 19 0 0 7 31 0 0 114 0 9 23 40 42 40 35 0 11 121 0 0 34 133 4 133 34 0 0.61
0 0 6 9 12 6 2 3 0 3 9 3 4 0 0 2 0 7 8 0 10 8 0 8 0 13 5 0 2 12 0 0 0 6 14 0 0 2 0 2 12 0 0.36
0 9 4 1 2 3 16 1 1 3 4 3 3 3 2 4 8 0 0 15 6 2 1 18 3 7 3 0 0 8 6 1 4 8 0 11 0 1 0 3 0 1 0.34
13 4 7 1 0 0 0 2 1 8 0 4 0 0 6 6 0 3 0 9 0 14 6 3 2 0 2 0 0 0 6 1 1 7 0 5 0 10 0 0 2 0 0.27
0 4 9 0 5 0 3 2 9 2 0 6 4 10 3 0 2 5 0 0 3 3 1 6 5 6 2 0 1 1 2 3 0 9 0 2 4 9 4 8 7 0 0.33
0 23 2 5 0 15 7 2 0 14 8 10 23 0 0 6 2 2 0 3 9 0 20 13 7 1 8 3 11 0 5 3 1 24 11 3 2 6 0 19 2 19 0.49
0 0 1 8 2 4 5 0 2 13 5 6 2 0 6 2 10 8 10 6 0 1 10 1 1 14 9 0 3 11 3 1 0 3 0 13 1 6 4 0 3 0 0.38
0 3 0 0 3 3 0 0 0 2 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 4 2 1 3 0 0 0 0 0 0 3 1 2 0.08
8 2 0 1 5 8 6 9 9 3 3 0 1 7 0 9 0 8 10 9 0 1 0 0 6 0 1 2 22 8 0 0 13 4 0 24 6 4 0 0 5 8 0.41
19 3 20 2 3 0 2 2 3 10 1 1 4 7 18 0 10 3 8 0 24 0 4 1 11 0 4 13 13 4 6 9 5 3 0 24 0 4 2 0 20 0 0.45
14 0 13 0 8 1 0 0 0 3 2 2 4 4 6 0 0 2 2 17 0 0 9 0 12 0 12 0 1 2 8 3 4 0 10 9 0 7 0 1 1 0 0.33
0 14 11 6 0 1 6 3 5 3 6 0 12 16 0 2 9 14 3 0 0 3 1 10 15 0 2 4 3 0 13 13 0 0 0 3 0 13 0 0 3 3 0.39
6 2 3 5 0 3 7 5 1 1 7 2 1 0 0 18 0 7 12 3 4 3 1 0 1 5 3 14 3 0 2 14 4 4 1 7 4 1 2 7 13 1 0.37
11 7 16 10 3 0 0 9 13 0 5 0 3 6 7 17 17 8 8 18 13 0 0 1 7 12 0 0 2 3 7 0 7 0 1 7 9 0 0 1 3 17 0.48
0 10 6 6 0 8 1 2 9 4 4 24 9 7 0 1 18 10 2 2 0 6 11 2 0 0 1 3 0 7 11 5 0 2 0 4 1 2 9 6 6 12 0.44
0 0 0 17 3 3 3 0 0 3 0 3 9 7 0 0 0 13 1 1 5 0 6 0 1 2 9 3 0 0 13 1 17 14 8 1 2 0 0 2 1 0 0.29
0 36 5 128 0 36 44 15 11 0 22 83 29 0 0 37 35 0 0 39 10 0 49 39 0 27 38 29 0 0 0 40 55 38 31 0 60 0 0 16 16 32 0.63
11 0 14 6 13 1 6 0 0 1 2 7 12 0 1 0 2 0 8 0 0 0 6 0 11 0 2 14 11 1 1 0 0 1 4 0 14 3 0 3 0 0 0.32
43 111 39 31 0 0 0 37 41 37 0 0 131 0 0 0 0 1 0 0 23 12 34 45 0 150 8 0 6 71 39 2 32 21 0 38 0 33 122 0 26 0 0.54
4 5 0 2 2 0 1 0 4 2 6 3 1 0 3 0 3 2 0 10 2 0 0 5 0 0 0 12 0 5 0 0 0 2 6 1 0 0 14 11 12 0 0.25
17 0 0 0 0 0 3 10 8 2 0 11 0 0 0 1 7 9 0 3 0 0 2 16 7 12 0 7 0 12 1 0 6 9 1 0 0 0 0 0 0 0 0.29
0 2 0 3 0 2 0 3 0 0 2 0 1 0 2 0 0 0 0 0 3 0 0 2 2 0 0 2 0 0 2 0 0 2 1 4 0 0 0 1 1 0 0.08
23 23 36 0 28 0 35 26 11 43 10 16 1 11 0 0 0 0 74 39 44 37 0 0 40 38 0 44 0 32 0 0 31 25 9 0 34 10 0 0 0 0 0.57
1 7 0 0 9 1 0 1 4 11 4 14 6 0 1 10 0 6 14 11 0 3 7 0 3 3 0 10 1 0 6 1 5 9 14 9 6 2 10 17 21 7 0.48
32 6 20 18 18 0 0 55 50 0 8 0 31 17 26 0 8 0 42 0 38 0 25 0 48 0 41 30 31 0 0 24 69 0 35 0 0 0 25 36 27 44 0.6
4 3 7 0 8 1 12 2 5 0 2 5 9 0 3 8 3 2 0 0 3 3 15 3 2 6 5 11 0 0 17 1 7 4 0 3 1 0 3 8 2 0 0.36
0 0 4 1 14 0 14 1 2 5 2 6 13 0 4 14 1 1 1 0 1 1 2 6 0 19 4 0 0 9 1 2 4 6 4 9 3 20 6 2 4 15 0.38
3 1 3 8 1 4 0 7 0 6 0 6 3 3 17 3 0 1 0 1 9 10 0 7 2 1 8 0 0 1 0 0 3 6 4 18 1 1 3 8 1 1 0.32
5 0 10 4 11 2 1 0 0 0 0 0 2 3 1 0 8 0 3 0 0 13 10 0 18 1 0 0 2 0 0 0 7 0 5 0 0 0 0 0 0 8 0.24
0 0 0 9 16 38 41 38 87 5 0 0 15 0 21 0 0 0 46 0 34 0 0 0 31 20 0 0 0 0 0 38 0 30 0 35 0 0 40 24 42 0 0.43
0 5 1 9 0 0 1 5 2 0 3 1 0 2 0 2 0 0 9 5 14 0 1 12 0 12 3 2 10 1 6 0 6 2 0 0 0 7 0 15 12 0 0.31
5 0 5 0 7 5 6 5 3 0 5 16 5 6 5 6 6 4 19 8 0 1 3 4 10 2 0 1 1 3 0 1 14 5 1 10 0 0 8 3 2 2 0.39
0 0 0 3 0 1 0 0 1 4 0 0 3 4 6 4 0 0 1 2 4 0 0 0 0 3 0 3 0 0 0 0 3 0 0 1 0 0 0 3 5 3 0.12
11 7 2 14 0 6 2 17 8 0 2 12 6 0 15 5 22 4 0 2 3 0 0 0 0 6 6 3 2 7 7 3 6 0 8 3 1 7 14 3 7 4 0.45
4 2 2 2 0 0 0 0 0 0 2 1 0 1 0 0 0 4 0 0 0 0 0 2 1 3 4 2 0 0 5 1 0 0 0 2 0 0 1 0 0 0 0.09
6 0 53 151 32 0 0 48 8 0 0 8 0 32 1 34 41 35 19 0 9 0 64 16 58 0 32 0 38 0 0 41 0 73 43 12 29 35 25 1 64 5 0.61
0 1 12 0 7 14 0 0 14 10 1 0 14 0 0 2 10 0 16 0 13 0 0 0 1 8 1 5 0 0 2 12 19 5 10 10 4 8 16 0 6 0 0.43
