37 0 0 20 50 39 0 0 0 77 117 34 0 39 39 0.6
3 8 0 3 0 5 16 1 1 0 4 0 0 11 2 0.31
0 7 0 2 4 14 9 0 3 12 15 0 12 2 0 0.44
14 0 0 3 17 9 0 2 14 2 0 6 0 0 2 0.36
1 4 1 0 2 2 0 5 0 6 0 0 0 0 0 0.14
0 0 1 0 0 2 1 0 0 1 0 6 1 0 0 0.08
23 33 0 26 24 18 20 35 10 27 0 0 0 44 82 0.73
24 0 0 2 1 0 4 0 0 11 3 3 3 0 1 0.24
0 2 0 3 5 13 0 0 11 0 0 4 0 0 9 0.28
0 3 0 6 0 0 0 0 6 0 1 2 0 1 0 0.12
0 0 0 0 0 0 0 1 0 0 0 0 5 0 0 0.04
0 2 24 2 1 3 8 0 0 1 2 0 1 3 11 0.28
2 13 3 1 8 15 0 3 2 3 9 0 8 0 3 0.41
3 4 3 24 9 3 3 0 0 3 6 9 0 2 16 0.43
0 0 0 0 0 0 0 0 0 0 3 2 1 0 0 0.04
2 3 5 0 0 5 0 0 15 0 0 11 8 0 0 0.28
16 36 0 31 18 59 22 0 0 30 0 41 0 31 0 0.6
1 0 0 0 0 40 0 0 27 0 33 0 48 0 8 0.32
42 0 0 0 44 0 23 40 0 93 2 0 29 0 0 0.41
17 3 0 0 4 0 12 3 1 9 2 5 0 7 4 0.38
6 0 14 0 0 7 2 5 0 24 7 6 20 2 2 0.44
4 11 9 0 2 15 0 10 14 9 1 6 2 0 0 0.48
0 0 0 0 0 40 20 0 46 0 0 0 32 3 0 0.28
16 0 1 0 4 2 3 24 22 4 3 2 2 4 7 0.41
2 0 0 3 0 0 0 0 0 0 0 5 0 2 2 0.09
0 0 0 0 3 3 19 3 0 0 3 0 0 8 8 0.25
29 7 0 9 45 54 0 51 0 0 2 38 0 0 33 0.52
5 0 0 0 3 4 0 10 0 0 17 10 1 9 3 0.36
0 3 0 8 8 3 0 0 9 12 4 0 6 9 14 0.46
0 0 0 0 0 0 0 0 4 0 2 2 0 2 0 0.06
0 0 0 93 36 33 17 51 11 16 33 0 2 41 33 0.67
10 2 0 2 1 3 10 4 1 1 6 5 1 3 11 0.39
3 2 0 0 2 0 3 4 0 0 0 5 2 3 0 0.16
32 45 0 0 32 0 0 0 0 0 6 50 61 0 17 0.44
0 0 4 2 0 2 0 0 1 0 0 0 0 7 0 0.1
53 0 0 15 22 0 50 42 36 31 50 50 0 2 0 0.61
0 31 48 42 29 0 0 0 13 34 0 0 0 0 0 0.4
3 0 50 0 0 36 0 9 36 31 37 31 0 0 0 0.47
3 0 11 0 9 0 11 7 4 0 8 2 0 2 0 0.36
0 0 2 0 6 1 0 6 3 2 0 0 0 1 1 0.14
1 3 5 3 1 1 0 0 0 0 3 0 5 1 1 0.16
4 1 24 5 6 9 5 0 0 3 0 0 4 6 3 0.37
0 0 0 0 0 0 0 0 0 0 5 13 0 11 0 0.16
0 0 14 8 43 0 64 0 0 18 70 0 5 12 0 0.48
11 1 1 1 14 5 0 0 3 22 0 4 6 14 2 0.42
12 3 10 0 4 5 0 4 0 1 0 1 0 0 2 0.26
2 0 3 6 4 5 0 11 24 0 0 2 15 5 7 0.42
24 5 3 2 0 11 0 24 1 0 4 0 9 2 16 0.44
3 0 17 3 6 0 1 0 0 13 0 2 0 0 0 0.23
0 34 0 20 0 34 0 27 41 0 0 42 0 0 0 0.4
0 3 3 3 0 2 0 3 0 0 1 0 1 0 3 0.12
0 1 0 0 0 6 0 7 0 0 7 0 6 2 1 0.2
1 9 1 7 9 0 8 0 0 9 16 0 0 8 7 0.46
0 24 0 140 13 60 0 0 6 29 40 29 60 16 4 0.66
38 42 8 34 0 31 0 0 50 59 0 0 17 14 37 0.65
0 7 4 14 3 7 6 0 1 0 2 0 0 0 10 0.33
0 10 13 2 7 0 0 8 0 0 0 0 0 0 0 0.24
0 0 0 0 0 4 0 3 0 2 1 0 2 0 0 0.08
3 5 0 0 2 1 6 8 6 6 3 5 0 1 12 0.37
3 9 3 9 13 0 9 15 3 7 18 19 1 0 5 0.59
4 12 10 3 3 0 24 1 2 2 0 3 6 0 0 0.36
3 2 0 3 0 3 0 4 3 1 0 4 0 0 1 0.16
0 1 0 4 6 0 0 2 0 2 0 4 0 0 4 0.15
0 48 12 0 7 0 0 40 46 32 39 0 0 0 0 0.44
0 0 1 0 0 17 3 0 0 0 5 1 4 8 10 0.28
4 7 2 0 1 0 1 0 2 3 0 14 0 7 5 0.28
0 1 0 0 0 4 10 0 0 9 0 0 1 9 8 0.28
41 26 10 39 0 0 0 0 31 20 0 0 49 32 12 0.6
0 46 0 0 0 40 16 0 0 16 0 37 155 0 25 0.46
7 7 6 7 1 6 13 20 18 0 4 13 0 9 3 0.6
0 0 9 10 0 6 0 12 5 5 7 14 0 0 1 0.42
0 0 0 0 2 0 2 5 1 0 2 0 2 3 1 0.12
7 0 1 1 0 14 2 13 3 23 0 21 1 7 0 0.41
0 2 0 0 0 0 0 0 0 0 0 0 5 0 2 0.05
0 10 3 1 1 0 0 0 17 14 6 0 10 0 6 0.37
0 13 0 0 0 7 0 0 15 0 2 2 0 1 10 0.28
0 2 1 10 10 0 0 5 8 5 0 2 0 0 2 0.3
37 0 0 0 14 42 0 0 94 26 0 34 14 0 0 0.46
44 49 2 0 17 33 33 47 16 46 0 53 0 2 49 0.69
3 3 1 0 0 0 2 0 0 2 0 0 0 4 3 0.12
0 0 0 0 0 0 0 3 3 0 0 0 5 0 0 0.07
0 4 0 0 0 0 0 1 1 7 0 0 1 0 0 0.09
1 13 0 19 4 3 7 1 9 10 0 24 3 0 0 0.45
5 5 1 1 4 1 0 23 11 0 1 12 7 16 0 0.43
14 14 4 12 10 0 2 1 0 0 3 2 0 9 3 0.42
0 1 8 0 2 0 0 0 2 0 0 10 0 0 18 0.22
1 0 0 3 0 2 0 0 1 1 3 0 0 0 0 0.07
2 3 0 3 6 6 0 0 0 0 1 0 1 0 0 0.14
100 0 12 0 129 0 0 90 1 13 0 0 0 0 57 0.4
38 14 32 33 35 0 0 32 43 26 0 0 47 0 11 0.66
2 0 1 0 0 0 0 0 6 4 4 0 0 0 0 0.11
2 3 2 0 0 9 0 15 0 0 0 1 0 3 12 0.26
3 8 8 6 0 5 0 3 6 0 5 11 0 8 2 0.42
0 6 0 30 34 0 0 54 39 0 0 41 0 47 0 0.44
13 3 4 0 0 7 3 3 13 3 8 2 12 6 3 0.47
0 0 10 19 0 36 0 0 6 48 0 53 47 36 59 0.57
20 36 41 0 55 0 21 0 38 33 36 36 48 13 32 0.8
4 9 0 1 7 0 0 0 5 1 0 0 5 12 2 0.29
0 1 8 0 8 10 4 24 12 0 8 0 10 3 6 0.51
0 2 0 1 0 0 0 0 6 0 3 0 0 0 1 0.08
7 0 2 9 1 0 0 0 1 1 13 7 9 0 2 0.32
3 1 0 0 0 0 0 0 0 0 0 0 0 2 3 0.06
0 23 0 50 151 22 36 0 0 31 109 34 47 45 18 0.73
0 0 9 2 1 0 2 0 8 0 8 5 4 4 2 0.3
2 0 6 0 0 2 0 5 0 0 2 0 0 0 0 0.11
20 0 14 2 0 3 5 1 1 1 2 11 4 4 9 0.41
0 45 16 27 39 0 20 22 133 0 16 129 41 0 32 0.73
41 41 0 0 0 0 140 141 0 0 35 0 39 15 0 0.46
7 0 0 14 3 8 2 8 0 7 1 0 6 18 0 0.41
1 0 1 2 2 13 0 13 0 0 0 0 0 12 1 0.24
14 2 8 5 0 4 1 0 14 19 0 3 9 9 0 0.47
8 8 8 0 6 8 3 6 0 4 1 1 10 6 8 0.51
1 5 0 6 3 0 0 2 2 0 11 0 0 0 0 0.19
0 0 0 0 0 1 4 0 4 0 0 0 0 1 0 0.06
52 0 12 11 46 18 0 0 0 10 35 22 26 0 0 0.6
3 0 0 4 1 0 3 0 4 0 6 0 0 2 0 0.15
4 13 6 16 16 0 2 8 3 5 11 14 5 1 4 0.58
0 0 0 0 3 0 0 2 1 2 2 0 0 6 0 0.1
0 3 3 13 1 0 5 6 2 1 2 0 5 0 1 0.26
28 45 14 0 41 0 0 35 36 41 0 39 9 59 0 0.66
0 0 0 0 1 0 4 4 1 0 3 4 0 0 0 0.11
12 10 0 0 0 0 0 0 0 0 0 0 0 0 6 0.17
0 1 1 18 3 14 1 0 0 0 0 3 0 3 0 0.21
6 14 22 1 4 2 1 0 0 10 4 24 0 0 0 0.38
0 0 0 11 0 7 15 11 0 0 1 0 0 0 10 0.32
5 0 0 4 2 5 0 0 0 0 0 3 0 3 3 0.16
3 0 0 0 3 0 0 4 4 2 0 2 2 0 0 0.13
5 1 0 9 1 2 0 0 11 0 13 4 0 17 18 0.41
0 0 0 8 0 7 1 3 2 5 0 9 0 12 0 0.3
3 0 5 6 2 5 0 17 4 6 1 3 0 2 2 0.32
1 0 0 0 1 6 1 3 1 0 0 0 0 2 1 0.1
2 3 2 2 0 0 2 0 0 1 0 4 0 0 0 0.1
0 0 6 89 43 27 0 34 0 5 0 0 34 150 0 0.47
0 23 0 0 0 1 47 34 0 40 28 0 58 0 0 0.4
11 2 9 0 1 8 24 4 0 0 10 3 2 11 2 0.47
0 0 0 0 0 0 0 3 0 0 0 2 0 1 0 0.04
0 0 0 8 10 1 2 11 2 4 5 14 15 0 0 0.41
41 0 0 13 0 35 55 0 6 20 9 38 49 20 48 0.7
0 80 33 3 0 3 0 36 31 0 44 119 0 20 12 0.57
0 7 0 9 4 1 3 0 9 0 8 5 0 2 3 0.33
39 0 35 0 14 33 38 0 0 37 0 0 0 29 0 0.46
0 0 1 0 0 0 0 0 0 0 1 0 0 0 3 0.03
0 4 0 0 1 0 0 0 0 0 0 1 4 0 1 0.07
8 1 2 6 5 17 6 2 10 4 0 3 8 2 12 0.51
2 0 0 0 1 0 0 0 0 3 3 0 2 4 0 0.1
0 14 5 3 1 9 6 24 2 0 9 1 8 0 0 0.42
0 81 14 112 0 0 17 45 15 0 0 0 34 43 19 0.6
1 8 1 0 9 4 7 0 3 9 0 1 1 10 0 0.36
0 4 3 0 0 0 0 10 6 8 2 7 0 7 23 0.38
11 0 8 5 0 0 0 0 13 5 5 9 0 11 3 0.43
1 0 0 3 11 0 5 0 0 0 0 3 0 4 10 0.23
16 118 106 0 39 40 0 104 18 0 0 0 145 0 10 0.6
5 0 2 3 3 12 9 1 5 2 1 3 1 1 4 0.33
4 7 0 6 1 0 5 0 0 0 8 3 8 0 0 0.28
0 0 9 5 2 8 0 0 4 16 10 10 3 19 0 0.47
0 0 0 2 0 4 6 4 4 0 0 0 4 3 6 0.22
0 14 125 0 0 35 20 0 20 0 34 22 145 7 35 0.64
0 5 1 0 3 0 2 0 0 2 0 1 4 0 1 0.12
2 3 8 9 0 8 0 7 0 8 0 8 10 14 2 0.5
4 11 5 3 0 2 2 0 0 0 6 1 0 21 8 0.34
0 8 10 15 5 8 1 2 3 9 0 2 0 5 0 0.42
58 43 37 22 0 7 34 0 0 21 0 0 27 34 32 0.64
0 0 10 0 0 0 3 1 0 7 1 1 11 2 5 0.26
3 0 0 18 4 1 0 8 0 2 2 0 5 11 5 0.33
13 0 0 0 2 1 11 6 1 0 0 1 12 0 1 0.27
0 2 0 11 0 3 0 6 3 0 9 14 0 10 5 0.38
40 0 97 46 33 0 1 23 0 33 0 0 0 0 61 0.47
0 0 0 9 0 10 21 0 2 1 3 0 7 1 17 0.35
0 23 5 7 0 3 10 0 4 3 8 5 18 8 10 0.55
0 0 5 8 3 6 14 7 14 0 4 0 0 0 10 0.42
2 0 1 0 0 0 0 3 0 2 0 3 0 5 1 0.11
2 0 0 6 1 5 0 1 1 0 0 0 4 0 0 0.13
12 0 25 42 20 0 47 33 0 0 0 44 0 37 0 0.53
6 0 2 4 0 0 0 2 0 0 3 4 4 0 0 0.16
5 1 3 2 2 12 4 0 21 0 5 22 12 2 0 0.42
9 1 0 9 0 1 7 0 6 5 0 9 1 6 0 0.36
3 13 15 7 6 5 14 1 18 22 4 3 2 10 0 0.6
0 0 2 3 3 2 2 0 0 2 0 0 0 2 0 0.1
4 2 11 0 4 0 24 21 2 0 1 13 3 2 2 0.4
6 10 7 0 7 1 2 5 0 1 9 10 3 0 0 0.4
41 0 41 0 0 0 33 44 31 12 41 27 32 0 20 0.66
14 9 2 3 0 20 22 0 14 18 7 3 6 0 2 0.54
0 4 0 0 4 1 1 0 0 0 3 3 0 0 2 0.12
3 8 5 0 9 6 0 2 1 0 0 0 2 0 0 0.24
0 4 19 13 0 3 4 5 5 3 4 6 0 0 6 0.39
0 31 12 0 22 0 0 0 24 41 25 36 0 0 15 0.53
12 0 0 0 0 0 33 0 0 81 40 23 0 35 16 0.46
25 1 0 0 34 0 42 0 33 31 25 0 0 0 36 0.47
0 0 0 5 0 0 0 0 0 0 2 0 3 0 5 0.1
3 2 0 3 10 14 1 2 8 2 10 23 9 7 0 0.51
0 0 1 2 0 0 0 3 0 0 0 0 0 0 0 0.04
135 107 0 0 0 46 115 0 0 27 0 0 0 7 83 0.44
21 1 3 13 0 0 0 2 6 1 1 0 0 7 7 0.32
12 5 3 0 3 1 2 10 21 0 0 3 10 1 0 0.38
0 2 0 0 0 0 5 3 0 0 0 0 0 0 3 0.08
7 3 0 8 2 21 4 11 4 2 12 1 7 6 11 0.56
0 9 14 5 5 5 0 0 0 3 0 0 0 0 5 0.27
1 13 1 0 10 0 1 1 12 0 0 6 4 0 5 0.32
0 1 0 0 0 0 2 2 0 3 0 0 0 0 0 0.05
0 2 0 0 5 0 0 18 11 3 5 0 6 8 10 0.39
4 2 0 4 4 0 0 5 1 6 1 17 0 4 1 0.28
0 0 32 7 13 1 26 91 16 18 0 0 0 34 0 0.52
0 0 0 0 0 40 0 0 0 111 34 46 0 94 35 0.4
0 0 2 0 5 2 2 3 0 2 0 0 1 2 0 0.12
0 0 2 0 4 0 3 0 0 2 0 0 4 0 5 0.13
21 0 0 0 38 0 0 0 4 0 40 0 39 25 25 0.42
0 0 0 2 0 5 0 0 0 0 0 0 0 0 0 0.04
0 0 0 2 0 1 1 0 0 4 0 0 0 1 5 0.09
1 4 12 21 1 0 1 1 21 16 0 3 0 8 0 0.39
120 13 6 49 0 0 0 37 7 3 0 0 49 23 0 0.5
0 8 3 0 0 13 3 0 12 12 1 10 5 0 0 0.4
0 0 0 0 0 0 3 4 2 6 3 0 0 3 0 0.14
7 1 0 0 7 5 2 0 19 0 2 2 24 0 6 0.34
9 51 60 31 39 5 42 46 12 0 52 26 4 3 27 0.8
15 2 5 17 10 3 1 14 0 0 24 3 0 4 0 0.45
1 0 1 0 2 0 8 14 8 6 0 2 0 0 0 0.25
1 10 0 11 3 0 0 6 9 8 1 24 3 0 3 0.42
3 17 8 14 21 6 0 13 5 5 6 1 9 3 1 0.57
0 0 0 0 1 0 6 0 0 0 3 2 5 0 0 0.11
0 0 1 0 8 7 2 10 0 3 0 7 9 1 0 0.32
0 0 6 3 0 0 1 1 1 0 0 0 0 0 0 0.08
5 6 2 0 0 2 0 6 0 0 0 0 0 0 1 0.14
1 1 0 3 0 1 3 0 0 3 0 3 3 0 0 0.12
0 2 0 4 0 0 0 0 6 0 0 0 6 5 6 0.19
5 0 0 17 2 5 3 1 0 1 1 5 1 0 9 0.28
38 32 0 0 38 0 32 0 5 32 23 0 0 0 39 0.5
0 0 2 4 0 0 3 0 0 3 0 3 3 0 4 0.14
0 0 0 3 0 0 1 6 0 0 0 0 0 0 4 0.09
0 6 5 0 1 0 0 2 3 3 0 5 6 0 22 0.27
1 0 2 2 3 0 0 0 2 1 3 0 3 0 0 0.11
32 23 35 0 40 0 0 49 7 38 0 6 2 39 13 0.63
47 37 33 0 0 40 0 0 0 3 33 57 0 21 38 0.55
0 10 19 23 0 6 1 0 0 0 4 1 9 3 17 0.42
5 0 0 3 2 0 0 1 3 2 0 15 3 0 18 0.26
18 14 0 11 0 0 7 0 0 10 16 0 0 0 3 0.4
0 6 2 3 2 4 0 2 0 3 0 0 1 4 4 0.2
11 11 8 10 2 10 0 2 1 0 0 12 1 2 11 0.5
3 11 3 2 5 1 3 10 0 19 0 5 0 2 5 0.39
23 9 5 0 4 10 16 21 6 2 38 0 0 0 37 0.57
0 2 6 0 1 0 0 8 0 0 11 0 0 6 0 0.22
7 0 1 2 2 7 4 0 0 0 3 0 1 13 0 0.24
1 3 0 0 0 3 10 5 2 7 14 7 0 3 7 0.38
0 3 1 2 0 6 0 0 1 0 0 3 0 0 0 0.1
0 0 2 0 0 2 0 2 0 3 2 4 4 2 2 0.15
2 0 3 6 6 8 11 1 3 4 5 10 0 0 0 0.38
0 4 0 4 0 2 0 0 4 2 0 2 0 3 0 0.13
0 0 0 2 41 32 22 28 26 35 15 2 32 6 0 0.6
0 0 6 0 2 4 0 0 0 0 0 0 0 6 0 0.12
22 32 0 0 0 2 0 0 35 48 99 78 8 124 37 0.6
0 0 1 2 4 3 3 0 1 0 7 18 18 0 0 0.27
0 0 0 1 0 0 0 1 2 0 0 4 1 0 0 0.06
10 4 0 146 24 144 35 26 33 71 0 0 32 0 38 0.69
4 6 4 2 3 9 1 0 2 11 0 1 2 3 0 0.31
2 0 32 0 37 142 14 38 0 0 40 27 29 94 0 0.61
3 1 6 19 0 2 19 0 0 0 11 0 2 0 2 0.3
0 4 2 2 0 0 1 3 0 0 2 0 0 0 0 0.09
0 8 0 4 0 5 4 0 2 0 0 6 0 6 0 0.23
0 10 0 0 0 0 0 0 14 6 7 0 4 1 10 0.32
0 6 0 0 0 1 1 3 3 1 0 0 4 0 2 0.14
19 30 2 17 0 0 39 23 0 3 12 0 41 51 0 0.56
8 0 3 2 5 0 0 8 0 1 0 12 17 12 0 0.38
20 33 31 78 0 0 34 0 18 20 41 0 26 30 23 0.73
3 3 3 13 1 1 3 9 6 3 0 23 10 8 0 0.46
2 3 5 0 4 0 0 0 2 0 0 0 4 1 0 0.14
1 0 13 0 0 6 4 0 1 0 5 0 0 0 0 0.18
0 0 28 4 32 34 37 35 1 0 22 44 31 0 36 0.63
3 1 6 9 0 0 2 4 4 3 13 21 2 12 0 0.42
12 33 14 0 0 0 34 0 7 23 95 0 0 3 0 0.46
22 0 123 25 0 28 0 0 0 30 70 43 0 14 0 0.53
0 0 0 0 4 0 0 3 1 0 1 0 0 0 0 0.05
6 0 0 0 1 0 10 2 6 2 2 0 10 16 0 0.32
3 8 2 0 13 1 10 0 8 5 9 4 24 10 2 0.54
0 13 0 0 0 0 1 9 5 0 0 7 8 0 0 0.26
0 0 1 3 0 3 4 0 0 1 0 1 0 0 0 0.08
9 7 0 5 2 0 0 9 3 0 10 14 0 0 0 0.36
0 3 0 0 1 3 9 7 3 1 19 0 16 9 15 0.44
23 35 0 79 39 40 56 0 17 64 0 39 41 19 82 0.8
5 0 16 6 3 9 7 6 6 20 4 1 5 3 1 0.5
0 4 0 0 1 4 0 0 5 0 2 1 1 4 1 0.15
44 0 33 40 0 21 0 0 38 3 17 17 72 0 37 0.62
0 0 3 2 13 2 7 7 6 14 11 0 7 2 5 0.47
1 2 0 1 5 0 2 6 1 2 0 3 5 0 19 0.25
0 2 0 2 0 0 0 4 0 4 2 0 0 5 0 0.12
0 0 1 0 2 3 1 3 0 1 0 0 2 0 0 0.08
0 10 0 0 0 6 4 0 5 0 5 1 8 0 18 0.32
0 0 3 2 1 0 2 0 0 1 0 0 3 1 1 0.09
2 1 0 1 6 3 0 0 0 0 6 0 0 0 0 0.12
2 0 0 1 0 3 0 3 2 3 1 0 4 3 0 0.14
77 14 0 14 0 0 0 68 19 25 3 0 0 0 4 0.44
0 20 2 1 1 4 9 1 14 0 0 2 24 7 0 0.38
0 12 0 0 9 0 0 0 0 0 0 13 7 1 0 0.24
0 6 3 0 0 3 0 0 4 0 0 2 0 0 5 0.15
0 41 0 3 10 35 25 0 0 0 11 0 0 22 47 0.48
37 26 26 10 0 0 38 8 37 16 31 45 8 31 0 0.77
0 2 2 0 0 0 0 3 0 0 0 3 2 2 0 0.09
32 16 1 0 0 21 41 6 46 43 34 51 38 0 0 0.64
32 49 10 0 26 4 3 50 0 0 31 0 0 19 37 0.57
41 0 0 0 34 0 12 0 45 0 32 40 0 0 39 0.46
3 0 0 3 2 2 0 2 8 0 4 3 5 0 8 0.26
31 32 16 0 0 36 27 18 80 0 0 0 58 0 0 0.53
0 0 0 0 7 3 4 3 6 0 4 7 6 0 10 0.33
6 7 5 4 0 7 1 5 11 21 0 23 6 5 1 0.51
7 5 9 11 0 7 0 13 16 16 0 10 12 1 0 0.59
0 2 3 6 0 2 2 0 0 0 0 0 2 0 3 0.13
5 6 0 2 8 0 13 10 2 0 3 0 6 0 0 0.34
22 21 1 27 0 10 0 10 6 7 25 50 0 13 79 0.69
3 3 1 0 0 0 2 3 0 0 6 0 0 0 2 0.13
3 1 0 0 0 0 0 6 0 0 1 3 2 0 4 0.13
0 0 1 0 0 8 0 0 0 0 1 10 0 14 0 0.2
14 8 5 11 1 8 0 16 0 0 4 6 0 0 2 0.42
0 0 9 3 11 3 9 0 4 4 2 1 19 6 1 0.41
56 0 42 0 0 0 36 50 0 6 40 0 60 0 22 0.5
2 0 4 0 5 6 5 11 6 10 5 7 6 0 5 0.47
14 0 10 0 9 8 0 19 5 6 0 8 12 3 0 0.52
23 0 2 6 0 3 0 0 0 3 23 0 5 16 9 0.38
1 8 3 2 0 22 5 1 1 0 0 0 0 0 6 0.24
3 0 1 0 0 4 4 0 4 0 0 0 3 0 3 0.14
0 53 7 0 22 49 11 0 38 21 56 33 0 2 0 0.59
13 10 2 0 5 0 1 1 0 2 17 2 5 2 0 0.33
1 5 2 0 3 1 13 0 9 16 0 0 0 3 0 0.29
69 0 0 87 26 4 0 0 42 0 0 33 40 0 35 0.49
27 0 46 50 0 41 0 0 0 0 0 21 34 0 0 0.4
0 31 0 35 0 119 0 43 0 7 44 0 4 37 31 0.54
13 35 0 0 11 45 42 50 32 10 0 8 14 26 33 0.78
0 9 5 0 3 0 11 0 1 4 7 0 2 2 0 0.28
8 0 3 10 0 4 1 4 0 2 2 4 6 5 5 0.36
7 8 10 4 1 7 0 9 0 0 12 1 17 2 6 0.5
0 10 3 1 1 2 0 5 16 1 0 1 0 0 3 0.24
8 0 2 2 5 6 0 6 0 7 6 8 3 1 3 0.37
4 3 0 0 0 2 0 0 0 2 2 3 0 1 2 0.12
15 0 1 0 11 9 0 3 18 16 3 0 1 2 5 0.42
0 2 0 17 1 12 0 2 10 1 2 3 4 0 1 0.3
1 0 0 0 0 2 0 1 2 3 0 1 3 1 0 0.09
0 0 0 0 0 0 0 0 1 0 4 2 5 2 0 0.09
4 7 1 0 0 0 1 1 3 2 1 3 8 3 2 0.24
0 0 19 10 1 0 8 3 0 0 3 17 17 0 0 0.36
3 0 0 0 3 0 3 0 3 0 0 3 0 0 0 0.1
0 0 4 0 0 2 0 0 0 0 4 0 0 2 3 0.1
0 5 0 0 7 0 5 0 5 4 1 13 0 5 13 0.34
2 3 1 0 10 0 2 0 1 4 3 0 1 0 3 0.2
0 43 112 1 0 16 0 25 0 0 4 7 3 17 49 0.5
1 0 2 2 4 0 0 0 6 0 0 0 4 1 3 0.15
1 0 3 0 3 0 6 0 0 0 0 0 0 3 0 0.1
1 7 2 2 1 6 0 0 5 11 2 17 14 7 3 0.44
0 0 0 0 3 0 6 1 1 0 0 0 0 6 4 0.13
8 0 0 19 19 0 0 3 2 1 14 0 6 6 10 0.44
3 0 0 3 4 0 4 0 0 0 0 0 0 0 5 0.12
47 0 9 0 32 41 12 35 13 44 11 0 38 0 0 0.66
2 9 9 0 1 0 0 0 0 16 8 0 0 7 0 0.3
2 2 7 0 8 11 11 0 3 4 0 9 4 0 0 0.39
0 3 0 0 2 0 0 0 0 3 0 0 2 4 3 0.11
0 1 2 0 2 0 2 0 4 0 0 0 2 0 0 0.08
10 9 3 0 3 4 1 12 6 2 8 15 2 0 7 0.5
0 6 1 12 0 9 0 0 0 0 8 1 0 2 0 0.24
0 4 0 6 0 3 0 6 0 0 1 0 0 0 4 0.16
0 0 0 0 0 0 0 4 1 0 1 1 2 2 0 0.07
8 2 0 0 1 2 0 10 0 9 0 0 9 0 1 0.27
0 0 0 0 1 0 5 2 0 2 0 0 1 0 0 0.07
33 0 0 47 38 0 38 26 46 0 79 0 43 19 32 0.66
0 37 10 38 8 0 95 36 109 18 47 75 16 0 5 0.75
0 3 0 7 0 0 0 9 0 2 0 2 0 0 0 0.15
4 0 2 0 0 0 0 0 3 4 0 0 0 2 0 0.1
0 1 0 5 0 5 5 0 3 0 0 0 0 0 0 0.12
5 0 0 4 0 0 0 4 2 4 0 0 0 0 1 0.13
3 10 3 8 5 0 0 3 1 3 7 0 0 0 0 0.28
5 5 1 7 5 7 9 5 6 10 0 0 7 2 0 0.46
0 0 22 10 12 0 1 2 14 5 11 2 4 1 1 0.44
1 1 8 1 0 6 0 7 0 0 0 4 3 0 0 0.2
0 0 0 35 35 0 40 6 0 0 0 3 0 37 0 0.32
16 5 3 2 5 0 0 2 0 9 5 0 22 1 6 0.38
0 5 6 17 0 2 12 6 8 7 0 1 0 5 6 0.44
0 0 0 10 5 12 13 0 2 8 0 21 0 5 1 0.4
33 24 0 0 21 0 11 30 0 5 0 0 21 0 40 0.5
0 8 0 13 0 5 0 0 0 1 0 1 0 0 3 0.18
1 0 1 12 0 14 8 4 0 1 20 7 0 19 10 0.48
8 0 8 14 3 0 2 0 17 6 3 2 0 0 8 0.39
1 3 13 0 7 1 0 5 11 0 14 5 0 2 10 0.42
11 0 3 8 2 1 2 5 0 4 10 0 0 19 0 0.36
0 0 0 0 2 0 2 0 0 0 2 0 1 0 0 0.04
1 16 7 15 0 2 0 0 10 10 9 20 0 3 6 0.52
0 0 2 0 3 13 3 5 0 3 0 14 1 2 9 0.32
41 25 25 0 28 0 0 22 35 1 40 23 0 51 0 0.6
0 0 0 0 0 1 4 2 13 0 2 0 6 9 1 0.23
3 126 0 37 32 0 0 0 44 25 14 0 0 42 59 0.55
0 24 2 5 17 0 13 13 2 5 1 3 0 0 7 0.43
23 16 0 1 0 39 59 6 36 33 32 82 0 0 37 0.64
0 2 0 0 8 3 9 0 0 7 9 7 0 2 6 0.35
3 3 1 0 1 1 3 0 0 3 0 0 0 5 0 0.13
36 20 0 39 32 0 39 21 31 0 0 0 0 40 0 0.53
0 0 0 0 8 2 0 0 0 0 6 0 0 0 15 0.17
0 1 4 0 2 7 0 6 20 4 9 2 0 2 0 0.31
5 6 10 6 0 19 5 0 3 0 10 0 8 2 10 0.5
0 0 2 0 0 2 2 6 0 3 0 11 0 6 0 0.2
9 0 0 0 11 3 4 9 0 0 0 17 0 11 1 0.37
1 6 2 2 11 0 0 8 0 8 5 3 0 5 0 0.33
3 3 0 1 0 3 2 0 1 0 0 0 0 1 3 0.11
0 0 3 0 4 4 13 7 8 0 22 2 3 12 10 0.47
0 3 3 6 3 1 0 15 19 0 0 0 1 15 0 0.31
2 7 9 2 10 10 2 0 0 9 0 1 0 6 1 0.39
0 1 4 2 1 0 0 2 0 14 0 5 0 8 0 0.22
8 4 4 12 9 7 7 12 0 0 0 0 1 13 3 0.48
2 8 2 5 3 0 0 12 21 0 0 1 1 14 1 0.35
6 7 0 3 0 0 10 17 4 19 0 0 3 2 0 0.36
1 0 0 0 5 2 18 13 0 2 0 3 16 0 0 0.28
30 10 2 16 18 18 45 0 0 12 43 0 28 0 31 0.67
14 6 23 3 3 0 3 0 3 0 8 1 0 2 21 0.39
8 0 5 0 0 0 6 23 0 3 3 8 0 1 10 0.36
6 0 9 0 2 0 14 2 1 1 3 5 6 0 0 0.3
0 0 1 3 0 0 5 2 14 0 5 7 1 0 0 0.22
0 8 17 0 0 12 1 0 0 14 1 12 0 0 0 0.33
22 0 10 1 0 24 0 3 3 1 0 7 22 0 4 0.39
