0 0 0 2 0 0 0 6 1 0 2 0 1 2 0 0 0 0 2 0.08
0 0 0 0 0 37 52 74 32 28 0 0 0 40 51 0 0 0 0 0.36
0 0 3 0 0 10 0 0 14 12 3 3 0 0 3 0 0 9 0 0.26
0 0 0 2 0 2 0 0 2 0 0 0 0 0 1 0 1 0 0 0.04
0 3 0 0 1 0 1 1 0 3 5 0 0 0 2 2 0 1 0 0.1
0 17 4 3 0 0 0 4 0 2 0 2 0 0 1 1 3 7 1 0.2
0 16 0 31 32 50 0 9 1 41 31 33 43 41 18 11 38 19 104 0.78
0 0 18 0 38 23 2 0 40 51 5 0 38 0 49 31 17 47 36 0.61
2 2 5 23 9 0 4 0 0 17 0 1 14 0 23 10 0 4 3 0.42
6 0 0 1 0 0 0 3 0 2 0 4 0 0 1 0 0 3 1 0.11
0 6 1 0 1 2 13 0 1 11 4 4 3 11 6 3 0 6 6 0.38
10 0 0 0 10 0 0 3 0 4 4 5 5 4 4 11 12 1 0 0.36
5 4 0 0 0 2 8 10 4 3 0 0 2 0 1 15 21 19 2 0.37
7 12 0 0 6 2 2 0 0 0 3 0 0 3 0 1 5 0 0 0.2
0 10 2 3 0 0 0 5 0 12 0 0 21 6 0 0 0 0 3 0.25
0 8 3 0 6 0 5 0 13 0 1 0 7 0 0 9 10 0 0 0.31
1 6 6 4 24 1 0 4 8 11 6 0 1 2 0 3 8 6 7 0.43
0 0 2 1 0 0 0 2 0 0 0 0 3 3 0 0 0 0 1 0.06
3 2 9 4 6 10 12 6 0 0 0 3 3 17 0 2 6 0 5 0.41
1 0 2 3 0 0 8 21 0 15 1 0 0 0 1 7 9 3 0 0.28
0 0 1 2 2 0 2 1 0 0 2 0 2 1 4 0 0 3 0 0.1
51 0 0 0 0 4 0 48 2 64 31 10 6 7 109 34 0 0 0 0.46
1 6 3 1 2 10 3 1 4 0 0 23 3 2 3 0 13 0 0 0.31
2 1 1 1 7 2 0 0 1 0 3 0 0 4 6 9 8 8 1 0.28
1 9 17 0 3 1 0 0 8 7 8 5 13 5 3 0 0 7 11 0.45
11 10 6 3 15 11 3 0 2 8 1 18 0 0 1 0 0 2 1 0.4
14 1 4 0 3 1 0 0 0 12 23 6 0 14 8 10 4 5 0 0.43
23 0 11 38 0 0 0 0 0 0 0 10 32 0 0 25 0 0 15 0.36
0 3 0 3 0 4 0 1 3 0 1 0 0 2 2 0 0 2 0 0.11
0 3 2 0 0 1 2 3 0 1 3 1 3 0 0 0 4 1 3 0.14
0 7 0 5 0 1 2 0 0 12 0 3 0 9 0 10 3 11 14 0.36
29 35 0 0 30 0 29 0 0 0 27 15 32 37 0 41 0 19 0 0.52
37 35 0 43 0 0 39 40 0 0 35 49 4 34 11 0 0 4 0 0.51
3 4 0 0 0 4 1 0 4 0 0 0 0 3 0 2 3 2 0 0.13
5 0 4 0 0 0 1 3 0 0 2 0 0 0 0 0 2 3 4 0.12
41 0 0 143 46 33 0 8 38 3 0 15 0 17 43 40 49 27 46 0.68
0 0 2 0 0 0 3 4 0 0 0 6 0 0 0 1 4 1 0 0.11
29 0 9 35 0 23 3 36 90 35 0 0 29 0 46 6 0 0 0 0.51
2 0 0 10 0 3 3 0 1 7 3 0 3 0 7 13 2 0 9 0.31
0 0 2 6 0 3 4 0 4 2 0 0 0 0 0 0 3 0 2 0.13
3 0 12 4 4 0 15 9 7 0 9 6 8 7 0 3 1 0 0 0.42
35 14 2 0 53 0 0 0 69 20 39 0 0 2 35 0 0 86 40 0.49
10 8 17 0 0 11 2 5 0 6 14 0 0 6 10 4 7 13 0 0.51
0 0 49 39 51 0 33 28 0 36 16 0 37 0 79 0 31 24 33 0.63
0 6 1 4 0 0 6 6 2 0 2 2 0 11 0 0 0 0 4 0.22
16 0 13 3 7 11 1 9 6 17 0 11 0 3 0 2 0 0 10 0.47
7 0 5 8 2 6 19 15 9 1 12 0 8 3 4 0 0 3 3 0.46
3 4 6 21 19 0 0 2 12 4 7 0 16 4 6 13 0 3 3 0.48
40 21 40 33 32 0 0 0 1 13 5 0 0 0 46 0 0 24 0 0.45
8 17 15 5 0 9 3 0 0 3 0 0 9 3 3 17 0 0 7 0.42
14 10 4 1 10 12 0 4 0 6 1 0 12 0 13 0 0 9 6 0.47
4 0 2 0 0 1 3 2 0 4 3 0 4 2 0 0 0 0 1 0.13
0 18 9 0 0 0 0 48 0 22 44 38 0 0 37 6 60 0 11 0.5
0 4 0 0 2 2 0 2 0 0 0 1 0 2 0 3 2 2 0 0.1
119 35 0 19 0 38 15 29 34 0 0 10 0 44 0 46 34 0 0 0.57
0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0.02
0 0 3 0 2 3 2 0 5 0 0 0 0 0 0 3 1 3 0 0.11
5 3 0 2 1 2 0 4 0 2 0 0 6 6 0 4 2 4 0 0.21
1 3 7 4 0 16 13 3 8 0 0 0 0 0 0 0 0 0 14 0.29
31 33 1 49 0 34 0 0 1 0 0 0 76 33 29 0 0 0 0 0.37
2 0 19 0 0 0 18 0 0 7 0 7 1 6 6 3 6 0 11 0.35
1 6 0 0 10 1 0 0 11 8 1 0 10 12 9 0 6 11 2 0.44
0 0 6 4 2 11 3 13 5 2 0 6 3 0 5 1 7 2 2 0.35
1 0 0 0 3 6 8 0 0 0 1 0 1 0 0 1 0 0 0 0.11
0 0 14 0 0 0 31 6 26 42 41 34 37 0 50 87 87 23 26 0.66
3 1 5 0 3 6 1 3 0 0 0 24 1 15 0 11 0 2 3 0.3
0 0 48 0 37 0 0 67 0 30 25 32 33 3 1 39 65 38 123 0.59
1 2 0 2 0 0 0 7 0 3 0 2 3 9 11 1 14 5 18 0.34
3 0 1 5 11 9 2 0 7 11 2 0 0 1 0 12 0 1 0 0.32
1 1 3 6 0 0 0 7 0 0 0 8 0 5 0 0 3 2 0 0.18
15 12 0 1 0 0 4 0 17 3 0 1 0 6 1 2 1 2 0 0.26
0 65 0 50 36 23 12 0 5 54 0 0 0 37 0 35 20 17 19 0.6
0 1 0 0 0 0 0 0 3 0 4 0 0 5 3 2 0 0 4 0.11
0 3 0 2 2 0 0 2 1 0 4 0 0 1 0 0 0 2 1 0.09
0 20 5 12 48 45 0 37 24 0 32 11 39 2 33 57 0 26 0 0.66
3 0 0 0 2 0 1 0 0 0 6 0 0 3 1 1 1 0 1 0.1
7 9 0 0 6 10 0 0 4 7 8 2 19 2 6 17 7 1 14 0.52
34 0 3 36 93 0 0 0 41 18 0 0 19 47 33 44 0 33 38 0.59
0 0 0 1 5 1 3 0 2 2 0 0 3 3 3 1 0 2 2 0.14
0 0 0 17 0 0 34 3 53 121 34 2 10 0 0 49 0 39 42 0.5
29 0 13 55 6 0 13 10 0 0 0 0 0 25 0 46 0 0 37 0.45
6 2 1 0 8 24 4 0 10 0 2 2 6 2 0 12 8 3 0 0.38
0 2 2 2 5 1 0 1 0 0 0 0 9 0 3 7 5 3 3 0.22
2 2 9 10 2 2 2 22 6 0 1 5 6 23 9 4 1 0 14 0.47
31 11 34 35 0 46 31 0 0 0 0 20 0 48 0 7 0 0 36 0.51
0 0 0 0 1 1 2 0 4 0 5 0 2 0 0 5 2 0 0 0.11
0 0 39 34 0 0 40 19 6 0 0 0 0 0 0 0 35 59 0 0.34
3 3 12 8 3 0 4 0 6 17 3 0 10 0 1 3 15 3 1 0.41
4 0 3 5 8 7 0 0 0 6 19 17 0 4 0 3 11 0 0 0.36
0 0 0 0 0 2 4 0 0 3 3 0 2 0 0 1 5 6 2 0.14
1 0 0 1 3 0 0 1 0 0 0 0 3 1 0 0 4 1 2 0.08
5 0 5 0 0 0 0 0 6 2 0 0 0 1 0 0 0 4 3 0.13
0 0 0 5 0 6 0 6 0 6 3 3 1 0 0 0 0 0 0 0.15
0 3 9 2 7 0 0 3 7 0 0 2 24 7 2 2 4 0 0 0.3
39 39 0 38 0 35 0 0 8 31 0 33 0 0 11 40 0 0 0 0.46
0 3 0 0 19 5 0 0 0 0 4 4 3 0 7 7 0 15 18 0.33
10 18 28 0 0 0 43 57 39 39 35 0 69 0 30 10 40 0 91 0.68
7 6 2 0 0 0 0 2 0 14 3 2 0 4 2 7 8 0 1 0.28
43 48 42 0 0 22 0 34 0 10 0 4 0 37 0 0 44 0 159 0.49
0 45 0 0 0 0 0 9 63 23 0 17 60 20 85 36 37 0 4 0.54
23 0 0 60 33 28 32 0 9 26 39 60 0 27 0 39 32 0 40 0.67
2 91 23 137 43 0 27 35 0 11 46 0 0 23 24 148 0 13 3 0.65
2 21 0 5 5 1 1 0 20 20 0 0 0 2 5 11 0 13 1 0.37
0 0 0 10 0 6 0 0 0 0 6 0 0 5 3 13 3 2 0 0.23
16 0 0 0 133 21 0 0 0 1 40 22 2 0 0 24 0 22 6 0.41
0 0 0 0 1 2 0 0 0 0 0 2 0 0 1 3 3 0 4 0.08
44 34 2 7 8 31 0 0 55 0 6 42 38 40 22 48 37 39 0 0.7
0 33 36 0 0 92 0 0 31 0 39 0 42 42 29 0 0 31 16 0.52
9 8 12 5 2 0 2 10 22 10 21 13 10 3 3 4 1 4 3 0.6
0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 1 2 0 2 0.05
14 9 3 0 11 0 16 0 0 0 2 7 3 18 2 1 2 5 9 0.43
2 0 2 14 0 2 0 1 3 9 5 11 2 0 5 4 0 1 5 0.32
12 0 33 0 0 34 70 0 0 36 16 40 19 6 27 14 98 3 102 0.67
3 0 0 0 19 0 2 0 0 1 0 11 3 0 12 6 3 7 1 0.29
0 35 6 30 0 0 64 6 66 0 33 22 0 49 153 18 0 26 0 0.58
0 0 34 22 13 0 2 0 0 47 0 0 15 61 35 0 23 48 34 0.53
6 0 0 5 0 0 0 0 0 0 0 0 0 3 0 0 0 0 2 0.08
10 0 4 0 11 4 0 6 8 0 0 12 8 9 3 0 0 0 0 0.37
0 0 8 0 2 0 7 0 0 2 0 1 1 0 0 5 0 0 0 0.13
5 7 0 9 0 8 3 13 0 0 2 2 10 0 1 17 10 22 0 0.45
60 34 0 0 24 39 0 0 36 45 14 0 14 36 100 2 35 29 0 0.64
0 4 0 0 0 0 4 0 1 2 0 3 0 0 0 1 4 3 0 0.11
2 1 3 3 0 0 2 8 8 15 5 10 0 14 6 7 0 0 2 0.4
12 6 2 1 0 6 0 6 20 0 1 10 1 2 0 3 4 0 4 0.34
24 0 35 29 32 6 0 5 0 20 0 25 37 0 0 19 0 31 40 0.58
6 0 0 3 0 1 0 4 0 0 0 0 5 2 0 1 0 0 1 0.12
0 0 0 0 0 60 0 0 0 48 0 0 17 0 0 0 13 0 47 0.26
3 0 0 3 0 19 6 4 7 1 0 0 3 4 8 15 0 3 7 0.36
6 10 5 0 0 8 10 0 3 2 1 0 9 0 6 3 0 10 3 0.4
0 0 16 0 4 4 0 6 0 5 3 0 0 6 5 5 9 10 1 0.35
4 3 3 2 3 1 3 2 1 0 4 3 1 1 3 0 10 0 0 0.23
5 0 0 0 0 0 1 0 2 0 2 2 0 3 0 2 0 1 0 0.09
36 22 0 148 45 37 0 0 8 38 0 32 18 42 31 79 0 0 5 0.64
0 6 0 2 0 1 0 2 3 6 2 0 0 0 1 5 0 2 0 0.15
0 2 4 3 0 9 2 2 3 8 0 5 0 2 2 7 0 7 0 0.29
0 0 0 0 42 0 42 75 0 0 15 0 0 33 32 0 3 33 46 0.43
16 3 0 0 0 9 0 1 6 14 10 0 0 10 5 3 0 8 0 0.39
0 18 0 0 0 0 0 10 0 29 40 0 39 33 68 0 45 19 0 0.47
0 2 1 0 2 0 0 0 0 6 0 0 0 0 0 0 2 0 3 0.08
17 0 0 0 0 2 0 0 7 3 0 3 1 0 0 3 2 5 2 0.2
0 2 3 0 9 2 1 1 0 2 11 22 0 0 0 0 2 9 3 0.28
11 21 0 0 1 0 0 6 23 2 0 0 0 1 8 0 19 0 1 0.31
48 0 158 110 48 0 0 11 1 27 12 8 26 26 0 1 93 2 39 0.64
0 2 0 0 2 10 14 1 4 2 0 2 2 8 0 10 0 3 6 0.32
8 2 2 7 9 0 3 2 6 1 7 0 2 0 0 0 14 0 0 0.31
3 4 2 1 0 0 0 3 3 0 0 0 3 0 2 1 1 0 0 0.12
0 5 0 0 0 3 14 16 0 0 3 3 1 7 16 0 2 6 4 0.33
2 8 0 0 3 0 0 0 11 0 16 14 0 0 2 0 18 5 1 0.32
78 0 43 144 37 156 23 18 0 0 37 13 0 0 0 33 0 0 0 0.52
0 46 9 0 36 0 0 43 7 39 31 0 0 15 136 0 74 78 0 0.55
1 3 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6 0 0.06
0 2 0 0 3 4 0 1 5 0 0 0 0 0 0 0 2 3 0 0.1
0 1 0 1 0 0 0 0 0 0 0 1 4 3 0 1 0 0 0 0.05
12 4 4 13 0 22 0 0 1 20 3 1 8 14 0 2 1 12 5 0.46
0 3 1 1 0 0 0 0 0 0 0 0 4 1 0 1 0 0 0 0.05
0 11 0 9 9 0 4 0 3 0 0 5 8 2 10 0 0 5 0 0.34
23 0 0 0 11 8 0 9 5 9 32 8 0 0 47 0 0 38 33 0.52
0 1 5 0 7 0 10 2 4 6 0 5 2 1 3 5 4 0 2 0.3
15 0 118 4 48 30 1 105 0 2 39 19 79 22 21 32 27 0 6 0.7
0 0 0 0 3 0 3 0 3 0 2 0 6 1 0 0 0 0 1 0.1
0 1 0 0 3 1 0 1 2 0 1 3 0 0 4 3 4 0 3 0.13
5 10 0 3 0 6 9 3 0 0 1 1 12 2 9 1 2 7 23 0.41
0 3 1 0 13 0 13 0 0 0 9 8 0 0 3 9 0 0 0 0.27
8 0 3 7 3 5 0 7 0 3 0 0 7 0 0 4 0 0 0 0.24
2 1 0 0 3 0 4 10 5 3 0 2 3 0 3 3 0 16 3 0.27
0 3 0 0 6 0 4 3 2 0 4 0 2 0 0 0 0 0 5 0.15
4 20 6 0 6 12 0 3 0 10 9 3 9 12 1 4 2 0 5 0.48
2 2 0 0 8 3 0 1 3 1 4 5 0 0 0 7 0 0 14 0.24
0 0 17 0 12 0 0 0 7 25 0 33 0 4 46 89 33 39 37 0.53
3 3 0 15 0 1 6 3 7 2 12 19 19 0 6 6 3 14 0 0.47
2 2 6 7 0 1 0 8 0 0 0 0 0 0 5 0 2 0 5 0.2
5 0 4 0 1 0 0 0 6 0 0 0 2 0 1 1 0 4 0 0.12
4 6 0 0 0 1 0 0 0 0 2 0 3 2 0 0 2 0 2 0.11
4 6 2 4 1 6 0 0 13 0 0 3 3 14 23 10 4 0 15 0.43
0 32 11 0 0 43 0 14 41 37 42 0 0 62 40 19 36 32 32 0.68
0 2 18 8 2 1 7 3 14 6 3 6 0 5 3 1 2 0 5 0.38
9 11 2 5 2 3 0 0 9 10 1 7 0 6 6 2 1 0 2 0.39
0 3 1 1 1 2 0 0 2 6 7 0 0 0 1 4 6 0 6 0.21
0 86 44 34 24 0 30 0 23 39 45 29 0 0 34 0 0 0 35 0.57
0 0 2 0 0 0 6 0 0 3 0 0 0 2 0 0 3 0 3 0.1
9 17 3 3 11 0 4 2 19 2 0 2 0 8 2 7 6 12 3 0.47
0 2 5 1 0 0 0 3 0 0 1 2 0 0 0 0 1 0 1 0.08
0 0 3 0 0 0 0 4 0 0 0 0 0 4 3 0 2 0 3 0.1
0 9 28 0 32 35 0 0 4 0 33 37 31 37 133 38 17 34 22 0.7
0 0 0 0 1 0 0 0 2 3 0 0 2 0 0 6 0 0 0 0.07
0 9 0 8 8 3 9 12 0 0 2 2 14 18 9 0 2 1 0 0.43
0 1 1 1 4 1 0 0 3 0 4 4 0 0 0 1 0 0 3 0.12
0 2 0 4 0 0 0 2 2 3 0 0 0 0 1 0 0 0 1 0.07
28 39 0 0 0 40 0 8 0 22 13 0 0 13 0 0 0 34 0 0.41
7 2 3 0 0 0 4 0 2 7 4 0 16 3 12 0 0 4 2 0.3
0 0 32 49 0 0 47 26 0 0 37 0 33 0 21 0 9 47 0 0.46
0 20 1 7 0 0 8 1 19 6 13 3 10 0 0 3 0 0 21 0.41
22 37 44 3 0 31 28 17 38 37 0 0 5 35 0 32 39 0 36 0.67
36 6 0 0 7 45 37 9 71 0 49 41 0 50 4 0 0 0 0 0.5
13 10 3 4 0 7 1 2 6 1 4 0 5 15 4 3 2 3 0 0.39
4 5 1 1 0 0 1 2 4 0 2 0 4 0 1 2 3 1 0 0.16
3 0 1 0 3 0 0 1 0 0 2 2 0 0 1 0 0 0 1 0.07
16 0 5 0 1 2 2 0 1 2 0 3 4 2 18 3 2 0 17 0.3
13 0 0 7 0 0 4 0 0 2 0 0 2 5 0 8 4 13 13 0.32
35 58 26 33 41 0 36 0 42 40 13 38 43 0 0 0 0 35 15 0.68
0 3 0 1 13 7 0 15 23 3 2 9 2 3 19 3 8 0 12 0.47
41 63 69 0 0 72 55 8 0 117 0 42 45 0 0 5 88 30 31 0.64
30 55 0 15 9 13 0 50 0 31 16 0 35 51 22 0 41 50 33 0.73
0 5 0 1 0 0 3 0 3 0 1 0 4 0 0 1 0 0 0 0.09
2 0 0 0 0 3 0 0 5 0 4 0 0 0 0 0 0 4 0 0.09
0 0 0 1 0 2 0 3 3 0 0 0 0 2 5 0 0 0 5 0.11
37 4 33 0 0 14 0 39 0 26 31 25 39 0 19 15 0 0 33 0.6
0 0 14 12 0 6 0 20 0 18 0 32 31 0 0 42 1 62 0 0.45
2 0 0 0 0 0 0 0 6 0 1 0 3 3 1 3 0 0 0 0.1
9 6 0 3 0 9 0 2 0 2 0 1 12 5 19 1 2 0 12 0.36
23 0 0 0 56 34 0 51 24 0 41 0 0 0 44 6 0 0 32 0.45
6 3 0 14 9 8 5 5 6 3 8 3 10 15 0 3 13 0 1 0.52
0 0 13 0 0 0 10 0 0 0 11 9 0 0 0 1 0 0 0 0.21
0 1 1 5 4 6 7 0 0 3 9 0 3 24 24 0 1 1 5 0.34
3 0 8 2 2 5 17 1 2 3 0 0 9 11 4 6 0 3 9 0.4
0 3 3 5 3 3 8 7 9 0 2 5 0 0 2 0 1 0 5 0.29
0 6 0 0 0 0 0 0 0 4 3 0 1 0 1 0 3 0 0 0.09
13 0 2 0 0 0 2 19 3 9 0 10 10 19 0 7 0 9 15 0.48
43 0 6 24 0 20 7 0 0 30 0 33 26 12 8 0 0 0 23 0.53
1 0 0 7 3 2 1 8 9 0 9 4 0 13 7 13 5 14 0 0.45
0 6 0 4 3 0 0 0 0 2 0 6 2 2 2 4 2 0 0 0.17
4 2 0 0 1 4 6 4 3 4 0 0 4 0 1 0 0 3 0 0.18
0 8 0 0 0 3 7 0 0 4 0 2 12 0 0 13 8 0 9 0.32
0 4 0 0 1 4 2 0 0 0 0 3 0 0 2 0 0 0 2 0.09
1 3 1 10 11 0 5 6 10 7 8 3 0 0 0 0 15 0 0 0.38
0 0 5 3 0 6 3 9 0 10 6 12 8 6 0 0 4 0 0 0.36
33 0 0 0 23 34 0 49 36 3 32 34 37 0 0 17 0 36 45 0.59
0 0 0 0 1 0 0 0 0 2 0 0 1 1 1 0 6 0 1 0.06
7 8 2 9 9 2 2 3 5 6 0 14 10 0 14 9 0 7 0 0.52
10 0 6 0 0 19 14 2 0 1 18 3 0 0 2 1 6 0 0 0.32
18 1 0 6 6 2 0 0 0 6 2 0 4 10 1 0 3 0 0 0.26
3 0 0 0 0 0 0 2 3 0 0 3 6 0 0 0 3 0 0 0.1
0 1 3 0 0 6 0 0 0 0 0 3 3 0 0 0 0 1 4 0.11
1 3 0 0 3 1 2 0 0 2 0 2 0 0 0 0 0 0 0 0.07
22 131 0 38 0 15 0 50 0 2 28 34 0 27 0 0 0 26 39 0.53
7 23 14 5 12 5 21 13 11 2 17 3 7 9 4 5 2 18 10 0.73
0 0 50 0 0 0 15 7 40 33 0 15 50 0 41 0 0 1 25 0.46
3 11 1 2 0 4 3 0 2 23 0 13 4 0 5 0 1 14 0 0.34
0 15 8 1 0 0 0 9 1 6 6 0 10 0 9 0 0 0 9 0.36
0 9 10 0 0 9 6 18 5 9 4 9 1 3 0 0 2 18 1 0.46
3 18 1 1 0 6 10 1 0 6 12 0 7 6 3 0 0 7 7 0.41
21 0 1 0 13 13 0 4 7 0 0 3 1 3 2 0 1 3 10 0.34
0 35 35 50 45 0 28 37 16 0 0 0 3 103 0 0 0 47 0 0.48
3 16 13 9 0 8 0 11 1 7 3 1 0 0 3 0 6 1 2 0.38
6 0 7 1 0 0 1 0 3 0 8 4 11 0 0 0 0 8 8 0.29
0 10 1 1 14 8 6 8 0 0 9 0 0 2 2 14 0 0 0 0.35
0 3 0 14 9 3 0 0 0 0 6 0 14 13 0 0 0 1 9 0.32
47 32 0 40 30 41 12 73 0 0 0 0 0 0 0 0 48 60 0 0.47
11 10 11 3 10 0 5 2 0 2 0 0 0 0 3 0 0 0 1 0.29
2 0 0 2 0 0 0 3 0 0 0 2 0 1 4 0 0 0 0 0.07
3 12 1 3 6 1 5 0 10 10 0 0 1 5 0 0 7 4 0 0.34
55 0 27 0 0 31 58 106 13 25 0 102 40 8 0 22 10 24 30 0.72
0 2 0 3 0 0 0 2 0 5 0 1 4 0 5 0 0 0 0 0.11
0 0 9 0 2 4 0 0 14 5 0 8 0 0 9 3 1 0 6 0.29
4 4 0 0 3 1 0 0 0 7 6 7 0 0 5 13 8 0 7 0.32
4 0 6 0 4 3 0 0 6 0 0 0 3 3 5 0 3 3 0 0.21
5 0 4 11 3 0 0 0 0 3 3 0 3 0 10 0 0 0 9 0.26
1 0 14 1 23 1 0 0 12 0 0 4 0 1 4 6 0 8 8 0.33
0 0 2 0 0 0 0 4 2 0 0 2 0 1 0 1 2 0 0 0.07
9 5 10 0 10 0 3 0 10 0 0 1 3 1 3 1 20 6 3 0.39
0 1 0 0 2 3 1 0 0 0 4 0 0 0 0 0 0 0 2 0.06
11 15 2 1 5 0 14 0 11 0 5 0 0 2 0 0 0 0 3 0.3
18 3 5 4 2 0 10 17 2 9 4 4 0 0 0 3 1 1 1 0.36
0 3 0 4 0 2 5 0 0 2 0 5 0 0 2 0 3 3 0 0.15
0 0 0 35 29 61 0 34 40 7 38 23 29 0 0 56 0 38 23 0.61
0 0 0 0 0 1 0 0 0 3 0 2 0 1 0 2 3 0 1 0.06
0 0 0 10 8 7 0 2 7 5 5 0 4 1 6 7 0 15 1 0.38
4 3 1 3 19 1 1 3 0 1 11 2 7 1 6 3 0 0 0 0.29
40 8 10 0 0 60 32 0 11 41 0 142 2 33 3 0 40 0 31 0.59
0 0 0 0 16 0 132 0 0 30 32 0 39 21 0 0 43 0 0 0.36
8 0 7 0 19 0 0 2 7 0 3 0 2 3 13 0 4 0 1 0.3
0 60 10 0 0 36 0 42 33 29 31 26 7 0 0 37 23 4 5 0.61
4 5 10 2 0 0 5 6 0 1 2 3 22 15 12 0 2 0 1 0.37
0 1 0 1 0 0 0 0 3 1 2 0 0 0 2 2 0 0 0 0.06
0 0 5 10 13 2 2 13 3 6 0 7 6 0 13 3 2 0 0 0.4
0 2 6 2 2 0 0 1 2 9 0 10 0 0 5 0 2 0 1 0.22
0 1 1 6 3 2 0 1 1 1 1 11 1 11 3 3 3 8 8 0.33
40 0 0 0 9 7 16 34 28 0 33 42 0 15 0 32 18 17 0 0.61
0 6 1 4 4 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0.1
0 0 78 0 0 16 24 32 0 9 29 0 152 147 12 24 0 29 0 0.57
0 0 0 3 2 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0.04
0 37 37 0 35 29 40 0 0 0 159 23 39 137 32 2 34 0 31 0.64
3 18 2 5 7 6 3 1 0 0 0 2 3 7 3 5 0 1 9 0.35
41 52 0 0 40 19 30 48 0 87 0 16 0 93 11 42 0 13 23 0.68
3 2 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0.04
0 0 4 1 0 1 0 0 0 3 1 0 1 5 5 1 0 0 0 0.11
3 0 0 0 1 0 0 0 2 4 0 0 3 0 3 0 1 0 6 0.12
0 12 10 0 9 2 3 2 2 0 0 3 0 0 0 0 10 0 0 0.26
0 0 0 1 3 0 0 4 0 2 0 0 2 3 0 1 0 0 0 0.08
0 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0 0 0 0 0.03
0 82 39 0 0 0 34 0 20 0 18 35 17 0 0 0 10 0 35 0.47
3 19 2 3 0 0 0 4 3 12 3 5 3 2 12 10 14 13 1 0.46
0 10 0 0 0 15 0 0 0 2 12 6 13 0 0 3 11 4 0 0.34
25 16 0 0 17 0 38 32 0 8 34 0 0 0 0 32 26 0 35 0.51
0 32 30 129 36 9 5 0 16 0 13 44 24 11 57 3 36 47 0 0.72
0 23 0 0 40 28 0 58 47 9 9 0 0 31 26 37 32 23 27 0.67
1 2 0 0 3 0 0 0 2 2 4 0 0 0 3 2 0 4 0 0.12
0 3 1 0 0 2 15 0 5 1 9 10 1 7 0 3 0 1 0 0.27
0 0 9 4 8 2 24 5 13 0 0 4 0 0 7 4 4 0 8 0.39
1 0 4 0 0 0 0 1 0 1 1 2 1 0 0 2 0 0 0 0.06
4 0 0 0 3 1 0 2 1 0 3 0 4 1 2 5 0 3 0 0.15
0 2 10 14 0 3 8 2 9 0 12 0 6 5 0 10 6 1 0 0.43
0 31 1 0 49 0 0 0 25 0 0 0 8 45 0 8 0 0 40 0.35
10 0 8 5 13 5 6 6 9 10 6 0 11 5 5 7 0 4 3 0.57
0 23 0 0 2 0 5 8 0 2 2 7 9 1 6 8 4 7 6 0.4
0 0 5 4 6 10 3 2 4 0 0 1 13 0 3 2 6 8 10 0.38
3 1 18 0 0 2 0 0 1 5 6 2 2 0 16 0 14 14 0 0.32
4 11 5 5 13 2 15 11 13 0 1 4 0 0 14 4 0 0 3 0.46
0 38 0 0 0 21 0 17 0 0 0 1 7 75 0 0 0 0 0 0.25
0 0 12 0 10 0 5 4 0 0 0 0 2 0 0 0 1 0 5 0.19
1 2 0 0 0 0 3 4 4 2 0 2 1 2 0 0 0 0 4 0.13
14 36 30 28 0 30 7 0 8 0 18 8 30 47 0 0 6 25 0 0.62
0 13 11 1 3 5 10 12 8 6 0 0 0 9 3 8 9 1 2 0.5
64 31 42 19 15 10 0 42 7 22 0 24 82 0 0 0 0 33 0 0.61
1 4 0 0 0 0 0 4 0 3 0 4 0 0 1 0 3 0 0 0.1
8 0 0 0 37 38 30 0 40 32 33 38 0 0 51 0 1 0 0 0.46
1 4 4 3 0 0 0 10 8 0 0 0 2 0 9 8 0 9 15 0.35
0 0 40 14 0 32 36 27 0 0 49 7 0 48 0 30 35 3 15 0.57
18 6 0 10 0 4 0 0 1 9 7 10 0 0 0 0 0 4 0 0.32
0 14 0 4 0 2 5 17 14 0 1 0 5 1 0 7 4 0 2 0.32
16 0 0 15 0 0 38 0 4 0 0 41 47 31 38 0 37 0 57 0.49
0 0 0 1 3 0 0 6 0 3 0 11 8 10 0 0 1 19 6 0.3
4 0 9 3 8 3 11 0 10 0 2 1 9 13 21 15 2 0 2 0.48
2 0 2 10 22 2 0 7 11 6 3 0 0 5 1 0 0 9 23 0.4
0 0 1 5 2 0 4 2 10 10 1 0 3 1 0 0 4 9 3 0.28
17 43 11 15 28 0 0 28 39 0 28 0 0 39 25 0 21 43 90 0.68
2 4 0 3 0 0 2 1 1 0 0 0 0 0 0 2 2 4 0 0.11
1 8 0 5 0 0 5 9 0 2 18 5 0 1 2 9 12 0 13 0.4
0 71 36 22 0 35 0 4 40 20 25 0 0 92 0 29 22 7 28 0.63
0 4 0 1 2 0 3 0 9 0 1 2 2 6 1 0 0 7 12 0.25
2 3 2 2 0 0 1 0 3 4 0 0 1 0 0 0 1 0 0 0.1
0 1 0 1 1 0 0 0 0 3 4 0 2 0 0 0 5 0 0 0.08
7 19 0 1 2 1 5 0 0 13 0 10 5 0 4 6 0 5 4 0.36
